"","ANO_ELEICAO","UF","COD_MUN_TSE","NOME_MUNICIPIO","CARGO","VAGAS"
"443","2000","BA","39756","MAETINGA","VEREADOR","9"
"444","2000","BA","37010","MAIQUINIQUE","VEREADOR","9"
"445","2000","BA","37036","MAIRI","VEREADOR","11"
"446","2000","BA","37052","MALHADA","VEREADOR","11"
"447","2000","BA","37079","MALHADA DE PEDRAS","VEREADOR","9"
"448","2000","BA","37095","MANOEL VITORINO","VEREADOR","11"
"449","2000","BA","39772","MANSIDAO","VEREADOR","9"
"450","2000","BA","37117","MARACAS","VEREADOR","13"
"451","2000","BA","37133","MARAGOGIPE","VEREADOR","13"
"452","2000","BA","37150","MARAU","VEREADOR","11"
"453","2000","BA","37176","MARCIONILIO SOUZA","VEREADOR","9"
"454","2000","BA","37192","MASCOTE","VEREADOR","11"
"455","2000","BA","37214","MATA DE SAO JOAO","VEREADOR","13"
"456","2000","BA","37222","MATINA","VEREADOR","9"
"457","2000","BA","37230","MEDEIROS NETO","VEREADOR","13"
"458","2000","BA","37257","MIGUEL CALMON","VEREADOR","13"
"459","2000","BA","37273","MILAGRES","VEREADOR","9"
"460","2000","BA","37290","MIRANGABA","VEREADOR","11"
"461","2000","BA","37303","MIRANTE","VEREADOR","9"
"462","2000","BA","37311","MONTE SANTO","VEREADOR","15"
"463","2000","BA","37338","MORPARA","VEREADOR","9"
"464","2000","BA","37354","MORRO DO CHAPEU","VEREADOR","13"
"465","2000","BA","37370","MORTUGABA","VEREADOR","11"
"466","2000","BA","37397","MUCUGE","VEREADOR","9"
"467","2000","BA","37419","MUCURI","VEREADOR","13"
"468","2000","BA","37427","MULUNGU DO MORRO","VEREADOR","9"
"469","2000","BA","37435","MUNDO NOVO","VEREADOR","13"
"470","2000","BA","37451","MUNIZ FERREIRA","VEREADOR","9"
"471","2000","BA","37460","MUQUEM DO SAO FRANCISCO","VEREADOR","9"
"472","2000","BA","37478","MURITIBA","VEREADOR","13"
"473","2000","BA","37494","MUTUIPE","VEREADOR","11"
"474","2000","BA","37516","NAZARE","VEREADOR","13"
"475","2000","BA","37532","NILO PECANHA","VEREADOR","11"
"476","2000","BA","39799","NORDESTINA","VEREADOR","9"
"477","2000","BA","37559","NOVA CANAA","VEREADOR","11"
"478","2000","BA","37567","NOVA FATIMA","VEREADOR","9"
"479","2000","BA","39969","NOVA IBIA","VEREADOR","9"
"480","2000","BA","37575","NOVA ITARANA","VEREADOR","9"
"481","2000","BA","37583","NOVA REDENCAO","VEREADOR","9"
"482","2000","BA","37591","NOVA SOURE","VEREADOR","11"
"483","2000","BA","37613","NOVA VICOSA","VEREADOR","13"
"484","2000","BA","39942","NOVO HORIZONTE","VEREADOR","9"
"485","2000","BA","37621","NOVO TRIUNFO","VEREADOR","9"
"486","2000","BA","37630","OLINDINA","VEREADOR","11"
"487","2000","BA","37656","OLIVEIRA DOS BREJINHOS","VEREADOR","11"
"488","2000","BA","37672","OURICANGAS","VEREADOR","9"
"489","2000","BA","37915","OURO BRANCO","VEREADOR","11"
"490","2000","BA","37680","OUROLANDIA","VEREADOR","9"
"491","2000","BA","37699","PALMAS DE MONTE ALTO","VEREADOR","11"
"492","2000","BA","37710","PALMEIRAS","VEREADOR","9"
"493","2000","BA","37737","PARAMIRIM","VEREADOR","11"
"494","2000","BA","37753","PARATINGA","VEREADOR","13"
"495","2000","BA","37770","PARIPIRANGA","VEREADOR","13"
"496","2000","BA","37796","PAU BRASIL","VEREADOR","11"
"497","2000","BA","37818","PAULO AFONSO","VEREADOR","17"
"498","2000","BA","39810","PE DE SERRA","VEREADOR","11"
"499","2000","BA","37834","PEDRAO","VEREADOR","9"
"500","2000","BA","37850","PEDRO ALEXANDRE","VEREADOR","9"
"501","2000","BA","37877","PIATA","VEREADOR","11"
"502","2000","BA","37893","PILAO ARCADO","VEREADOR","13"
"503","2000","BA","37931","PINDOBACU","VEREADOR","11"
"504","2000","BA","39837","PINTADAS","VEREADOR","9"
"505","2000","BA","37940","PIRAI DO NORTE","VEREADOR","11"
"506","2000","BA","37958","PIRIPA","VEREADOR","9"
"507","2000","BA","37974","PIRITIBA","VEREADOR","11"
"508","2000","BA","37990","PLANALTINO","VEREADOR","9"
"509","2000","BA","38016","PLANALTO","VEREADOR","11"
"510","2000","BA","38032","POCOES","VEREADOR","13"
"511","2000","BA","38059","POJUCA","VEREADOR","13"
"512","2000","BA","38067","PONTO NOVO","VEREADOR","9"
"513","2000","BA","38075","PORTO SEGURO","VEREADOR","15"
"514","2000","BA","38091","POTIRAGUA","VEREADOR","11"
"515","2000","BA","38113","PRADO","VEREADOR","13"
"516","2000","BA","38130","PRESIDENTE DUTRA","VEREADOR","11"
"517","2000","BA","38156","PRESIDENTE JANIO QUADROS","VEREADOR","9"
"518","2000","BA","38164","PRESIDENTE TANCREDO NEVES","VEREADOR","11"
"519","2000","BA","38172","QUEIMADAS","VEREADOR","13"
"520","2000","BA","38199","QUIJINGUE","VEREADOR","11"
"521","2000","BA","39845","QUIXABEIRA","VEREADOR","9"
"522","2000","BA","39853","RAFAEL JAMBEIRO","VEREADOR","11"
"523","2000","BA","38210","REMANSO","VEREADOR","13"
"524","2000","BA","38237","RETIROLANDIA","VEREADOR","11"
"525","2000","BA","38253","RIACHAO DAS NEVES","VEREADOR","11"
"526","2000","BA","38270","RIACHAO DO JACUIPE","VEREADOR","13"
"527","2000","BA","38296","RIACHO DE SANTANA","VEREADOR","13"
"528","2000","BA","38318","RIBEIRA DO AMPARO","VEREADOR","9"
"529","2000","BA","38334","RIBEIRA DO POMBAL","VEREADOR","13"
"530","2000","BA","38342","RIBEIRAO DO LARGO","VEREADOR","9"
"531","2000","BA","38350","RIO DE CONTAS","VEREADOR","11"
"532","2000","BA","38377","RIO DO ANTONIO","VEREADOR","11"
"533","2000","BA","38393","RIO DO PIRES","VEREADOR","11"
"534","2000","BA","38415","RIO REAL","VEREADOR","13"
"535","2000","BA","38431","RODELAS","VEREADOR","9"
"536","2000","BA","38458","RUY BARBOSA","VEREADOR","13"
"537","2000","BA","38474","SALINAS DA MARGARIDA","VEREADOR","9"
"538","2000","BA","38490","SALVADOR","VEREADOR","35"
"539","2000","BA","38512","SANTA BARBARA","VEREADOR","11"
"540","2000","BA","38539","SANTA BRIGIDA","VEREADOR","11"
"541","2000","BA","38555","SANTA CRUZ CABRALIA","VEREADOR","11"
"542","2000","BA","38571","SANTA CRUZ DA VITORIA","VEREADOR","9"
"543","2000","BA","38598","SANTA INES","VEREADOR","11"
"544","2000","BA","39870","SANTA LUZIA","VEREADOR","11"
"545","2000","BA","38636","SANTA MARIA DA VITORIA","VEREADOR","13"
"546","2000","BA","35491","SANTA RITA DE CASSIA","VEREADOR","11"
"547","2000","BA","38695","SANTA TERESINHA","VEREADOR","11"
"548","2000","BA","38610","SANTALUZ","VEREADOR","13"
"549","2000","BA","38652","SANTANA","VEREADOR","13"
"550","2000","BA","38679","SANTANOPOLIS","VEREADOR","11"
"551","2000","BA","38717","SANTO AMARO","VEREADOR","15"
"552","2000","BA","38733","SANTO ANTONIO DE JESUS","VEREADOR","19"
"553","2000","BA","38750","SANTO ESTEVAO","VEREADOR","13"
"554","2000","BA","38776","SAO DESIDERIO","VEREADOR","11"
"555","2000","BA","38806","SAO DOMINGOS","VEREADOR","9"
"556","2000","BA","38814","SAO FELIPE","VEREADOR","11"
"557","2000","BA","38792","SAO FELIX","VEREADOR","11"
"558","2000","BA","38822","SAO FELIX DO CORIBE","VEREADOR","9"
"559","2000","BA","38830","SAO FRANCISCO DO CONDE","VEREADOR","13"
"560","2000","BA","39896","SAO GABRIEL","VEREADOR","11"
"561","2000","BA","38857","SAO GONCALO DOS CAMPOS","VEREADOR","13"
"562","2000","BA","39926","SAO JOSE DA VITORIA","VEREADOR","9"
"563","2000","BA","38865","SAO JOSE DO JACUIPE","VEREADOR","9"
"564","2000","BA","38873","SAO MIGUEL DAS MATAS","VEREADOR","11"
"565","2000","BA","38890","SAO SEBASTIAO DO PASSE","VEREADOR","13"
"566","2000","BA","38911","SAPEACU","VEREADOR","11"
"567","2000","BA","38938","SATIRO DIAS","VEREADOR","11"
"568","2000","BA","38946","SAUBARA","VEREADOR","9"
"569","2000","BA","38954","SAUDE","VEREADOR","9"
"570","2000","BA","38970","SEABRA","VEREADOR","13"
"571","2000","BA","38997","SEBASTIAO LARANJEIRAS","VEREADOR","9"
"572","2000","BA","39012","SENHOR DO BONFIM","VEREADOR","15"
"573","2000","BA","39039","SENTO SE","VEREADOR","13"
"574","2000","BA","39047","SERRA DO RAMALHO","VEREADOR","13"
"575","2000","BA","39055","SERRA DOURADA","VEREADOR","11"
"576","2000","BA","39071","SERRA PRETA","VEREADOR","11"
"577","2000","BA","39098","SERRINHA","VEREADOR","15"
"578","2000","BA","39110","SERROLANDIA","VEREADOR","9"
"579","2000","BA","39136","SIMOES FILHO","VEREADOR","15"
"580","2000","BA","39144","SITIO DO MATO","VEREADOR","9"
"581","2000","BA","39900","SITIO DO QUINTO","VEREADOR","9"
"582","2000","BA","39985","SOBRADINHO","VEREADOR","13"
"583","2000","BA","39152","SOUTO SOARES","VEREADOR","11"
"584","2000","BA","39179","TABOCAS DO BREJO VELHO","VEREADOR","9"
"585","2000","BA","39195","TANHACU","VEREADOR","11"
"586","2000","BA","39918","TANQUE NOVO","VEREADOR","9"
"587","2000","BA","39217","TANQUINHO","VEREADOR","9"
"588","2000","BA","39233","TAPEROA","VEREADOR","11"
"589","2000","BA","39250","TAPIRAMUTA","VEREADOR","9"
"590","2000","BA","39934","TEIXEIRA DE FREITAS","VEREADOR","17"
"591","2000","BA","39276","TEODORO SAMPAIO","VEREADOR","9"
"592","2000","BA","39292","TEOFILANDIA","VEREADOR","11"
"593","2000","BA","39314","TEOLANDIA","VEREADOR","9"
"594","2000","BA","39330","TERRA NOVA","VEREADOR","11"
"595","2000","BA","39357","TREMEDAL","VEREADOR","13"
"596","2000","BA","39373","TUCANO","VEREADOR","13"
"597","2000","BA","39390","UAUA","VEREADOR","13"
"598","2000","BA","39411","UBAIRA","VEREADOR","11"
"599","2000","BA","39438","UBAITABA","VEREADOR","11"
"600","2000","BA","39454","UBATA","VEREADOR","13"
"601","2000","BA","39470","UIBAI","VEREADOR","11"
"602","2000","BA","39489","UMBURANAS","VEREADOR","11"
"603","2000","BA","39497","UNA","VEREADOR","13"
"604","2000","BA","39519","URANDI","VEREADOR","11"
"605","2000","BA","39535","URUCUCA","VEREADOR","13"
"606","2000","BA","39551","UTINGA","VEREADOR","11"
"607","2000","BA","39578","VALENCA","VEREADOR","15"
"608","2000","BA","39594","VALENTE","VEREADOR","13"
"609","2000","BA","39977","VARZEA DA ROCA","VEREADOR","11"
"610","2000","BA","39616","VARZEA DO POCO","VEREADOR","11"
"611","2000","BA","39950","VARZEA NOVA","VEREADOR","11"
"612","2000","BA","39624","VARZEDO","VEREADOR","9"
"613","2000","BA","39632","VERA CRUZ","VEREADOR","13"
"614","2000","BA","39640","VEREDA","VEREADOR","9"
"615","2000","BA","39659","VITORIA DA CONQUISTA","VEREADOR","19"
"616","2000","BA","39675","WAGNER","VEREADOR","9"
"617","2000","BA","39993","WANDERLEY","VEREADOR","11"
"618","2000","BA","39691","WENCESLAU GUIMARAES","VEREADOR","11"
"619","2000","BA","39713","XIQUE XIQUE","VEREADOR","13"
"620","2000","CE","13013","ABAIARA","VEREADOR","9"
"621","2000","CE","13145","ACARAPE","VEREADOR","9"
"622","2000","CE","13030","ACARAU","VEREADOR","17"
"623","2000","CE","13056","ACOPIARA","VEREADOR","21"
"624","2000","CE","13072","AIUABA","VEREADOR","13"
"625","2000","CE","13099","ALCANTARAS","VEREADOR","9"
"626","2000","CE","13110","ALTANEIRA","VEREADOR","9"
"627","2000","CE","13137","ALTO SANTO","VEREADOR","11"
"628","2000","CE","15873","AMONTADA","VEREADOR","15"
"629","2000","CE","13153","ANTONINA DO NORTE","VEREADOR","9"
"630","2000","CE","13170","APUIARES","VEREADOR","11"
"631","2000","CE","13196","AQUIRAZ","VEREADOR","19"
"632","2000","CE","13218","ARACATI","VEREADOR","19"
"633","2000","CE","13234","ARACOIABA","VEREADOR","15"
"634","2000","CE","13420","ARARENDA","VEREADOR","9"
"635","2000","CE","13250","ARARIPE","VEREADOR","11"
"636","2000","CE","13277","ARATUBA","VEREADOR","11"
"637","2000","CE","13293","ARNEIROZ","VEREADOR","9"
"638","2000","CE","13315","ASSARE","VEREADOR","11"
"639","2000","CE","13331","AURORA","VEREADOR","15"
"640","2000","CE","13358","BAIXIO","VEREADOR","9"
"641","2000","CE","13382","BANABUIU","VEREADOR","11"
"642","2000","CE","13374","BARBALHA","VEREADOR","17"
"643","2000","CE","13129","BARREIRA","VEREADOR","11"
"644","2000","CE","13390","BARRO","VEREADOR","15"
"645","2000","CE","13404","BARROQUINHA","VEREADOR","11"
"646","2000","CE","13412","BATURITE","VEREADOR","15"
"647","2000","CE","13439","BEBERIBE","VEREADOR","17"
"648","2000","CE","13455","BELA CRUZ","VEREADOR","13"
"649","2000","CE","13471","BOA VIAGEM","VEREADOR","19"
"650","2000","CE","13498","BREJO SANTO","VEREADOR","17"
"651","2000","CE","13510","CAMOCIM","VEREADOR","19"
"652","2000","CE","13536","CAMPOS SALES","VEREADOR","15"
"653","2000","CE","13552","CANINDE","VEREADOR","21"
"654","2000","CE","13579","CAPISTRANO","VEREADOR","13"
"655","2000","CE","13595","CARIDADE","VEREADOR","11"
"656","2000","CE","13617","CARIRE","VEREADOR","15"
"657","2000","CE","13633","CARIRIACU","VEREADOR","15"
"658","2000","CE","13650","CARIUS","VEREADOR","15"
"659","2000","CE","13676","CARNAUBAL","VEREADOR","11"
"660","2000","CE","13692","CASCAVEL","VEREADOR","17"
"661","2000","CE","13714","CATARINA","VEREADOR","9"
"662","2000","CE","13730","CAUCAIA","VEREADOR","21"
"663","2000","CE","13757","CEDRO","VEREADOR","13"
"664","2000","CE","13773","CHAVAL","VEREADOR","11"
"665","2000","CE","13463","CHORO","VEREADOR","11"
"666","2000","CE","13161","CHOROZINHO","VEREADOR","11"
"667","2000","CE","13811","COREAU","VEREADOR","15"
"668","2000","CE","13838","CRATEUS","VEREADOR","21"
"669","2000","CE","13854","CRATO","VEREADOR","21"
"670","2000","CE","15881","CROATA","VEREADOR","9"
"671","2000","CE","15890","CRUZ","VEREADOR","15"
"672","2000","CE","15989","DEP IRAPUAN PINHEIRO","VEREADOR","9"
"673","2000","CE","13200","ERERE","VEREADOR","9"
"674","2000","CE","13226","EUZEBIO","VEREADOR","11"
"675","2000","CE","13870","FARIAS BRITO","VEREADOR","13"
"676","2000","CE","15911","FORQUILHA","VEREADOR","11"
"677","2000","CE","13897","FORTALEZA","VEREADOR","41"
"678","2000","CE","13501","FORTIM","VEREADOR","11"
"679","2000","CE","13919","FRECHEIRINHA","VEREADOR","11"
"680","2000","CE","13935","GENERAL SAMPAIO","VEREADOR","9"
"681","2000","CE","13064","GRACA","VEREADOR","11"
"682","2000","CE","13978","GRANGEIRO","VEREADOR","9"
"683","2000","CE","13951","GRANJA","VEREADOR","19"
"684","2000","CE","13994","GROAIRAS","VEREADOR","11"
"685","2000","CE","13242","GUAIUBA","VEREADOR","11"
"686","2000","CE","14010","GUARACIABA DO NORTE","VEREADOR","15"
"687","2000","CE","14036","GUARAMIRANGA","VEREADOR","9"
"688","2000","CE","14052","HIDROLANDIA","VEREADOR","11"
"689","2000","CE","13188","HORIZONTE","VEREADOR","13"
"690","2000","CE","14060","IBARETAMA","VEREADOR","11"
"691","2000","CE","14079","IBIAPINA","VEREADOR","11"
"692","2000","CE","15920","IBICUITINGA","VEREADOR","11"
"693","2000","CE","15938","ICAPUI","VEREADOR","11"
"694","2000","CE","14095","ICO","VEREADOR","21"
"695","2000","CE","14117","IGUATU","VEREADOR","21"
"696","2000","CE","14133","INDEPENDENCIA","VEREADOR","15"
"697","2000","CE","13340","IPAPORANGA","VEREADOR","9"
"698","2000","CE","14150","IPAUMIRIM","VEREADOR","11"
"699","2000","CE","14176","IPU","VEREADOR","17"
"700","2000","CE","14192","IPUEIRAS","VEREADOR","17"
"701","2000","CE","14214","IRACEMA","VEREADOR","11"
"702","2000","CE","14230","IRAUCUBA","VEREADOR","11"
"703","2000","CE","14257","ITAICABA","VEREADOR","9"
"704","2000","CE","13480","ITAITINGA","VEREADOR","13"
"705","2000","CE","14273","ITAPAGE","VEREADOR","17"
"706","2000","CE","14290","ITAPIPOCA","VEREADOR","21"
"707","2000","CE","14311","ITAPIUNA","VEREADOR","11"
"708","2000","CE","15954","ITAREMA","VEREADOR","11"
"709","2000","CE","14338","ITATIRA","VEREADOR","11"
"710","2000","CE","14354","JAGUARETAMA","VEREADOR","11"
"711","2000","CE","14370","JAGUARIBARA","VEREADOR","11"
"712","2000","CE","14397","JAGUARIBE","VEREADOR","17"
"713","2000","CE","14419","JAGUARUANA","VEREADOR","15"
"714","2000","CE","14435","JARDIM","VEREADOR","15"
"715","2000","CE","14451","JATI","VEREADOR","11"
"716","2000","CE","13005","JIJOCA DE JERICOACOARA","VEREADOR","11"
"717","2000","CE","14478","JUAZEIRO DO NORTE","VEREADOR","21"
"718","2000","CE","14494","JUCAS","VEREADOR","15"
"719","2000","CE","14516","LAVRAS DA MANGABEIRA","VEREADOR","17"
"720","2000","CE","14532","LIMOEIRO DO NORTE","VEREADOR","19"
"721","2000","CE","13021","MADALENA","VEREADOR","11"
"722","2000","CE","15857","MARACANAU","VEREADOR","21"
"723","2000","CE","14559","MARANGUAPE","VEREADOR","21"
"724","2000","CE","14575","MARCO","VEREADOR","11"
"725","2000","CE","14591","MARTINOPOLE","VEREADOR","9"
"726","2000","CE","14613","MASSAPE","VEREADOR","15"
"727","2000","CE","14630","MAURITI","VEREADOR","17"
"728","2000","CE","14656","MERUOCA","VEREADOR","11"
"729","2000","CE","14672","MILAGRES","VEREADOR","15"
"730","2000","CE","15970","MILHA","VEREADOR","11"
"731","2000","CE","14680","MIRAIMA","VEREADOR","11"
"732","2000","CE","14699","MISSAO VELHA","VEREADOR","17"
"733","2000","CE","14710","MOMBACA","VEREADOR","19"
"734","2000","CE","14737","MONSENHOR TABOSA","VEREADOR","11"
"735","2000","CE","14753","MORADA NOVA","VEREADOR","21"
"736","2000","CE","14770","MORAUJO","VEREADOR","9"
"737","2000","CE","14796","MORRINHOS","VEREADOR","11"
"738","2000","CE","14818","MUCAMBO","VEREADOR","11"
"739","2000","CE","14834","MULUNGU","VEREADOR","9"
"740","2000","CE","14850","NOVA OLINDA","VEREADOR","11"
"741","2000","CE","14877","NOVA RUSSAS","VEREADOR","21"
"742","2000","CE","14893","NOVO ORIENTE","VEREADOR","15"
"743","2000","CE","13307","OCARA","VEREADOR","11"
"744","2000","CE","14915","OROS","VEREADOR","15"
"745","2000","CE","14931","PACAJUS","VEREADOR","17"
"746","2000","CE","14958","PACATUBA","VEREADOR","17"
"747","2000","CE","14974","PACOTI","VEREADOR","11"
"748","2000","CE","14990","PACUJA","VEREADOR","9"
"749","2000","CE","15016","PALHANO","VEREADOR","9"
"750","2000","CE","15032","PALMACIA","VEREADOR","11"
"751","2000","CE","15059","PARACURU","VEREADOR","15"
"752","2000","CE","15997","PARAIPABA","VEREADOR","15"
"753","2000","CE","15075","PARAMBU","VEREADOR","17"
"754","2000","CE","15091","PARAMOTI","VEREADOR","11"
"755","2000","CE","15113","PEDRA BRANCA","VEREADOR","17"
"756","2000","CE","15130","PENAFORTE","VEREADOR","9"
"757","2000","CE","15156","PENTECOSTE","VEREADOR","17"
"758","2000","CE","15172","PEREIRO","VEREADOR","11"
"759","2000","CE","13285","PINDORETAMA","VEREADOR","13"
"760","2000","CE","15199","PIQUET CARNEIRO","VEREADOR","11"
"761","2000","CE","13048","PIRES FERREIRA","VEREADOR","9"
"762","2000","CE","15210","PORANGA","VEREADOR","11"
"763","2000","CE","15237","PORTEIRAS","VEREADOR","11"
"764","2000","CE","15253","POTENGI","VEREADOR","9"
"765","2000","CE","13269","POTIRETAMA","VEREADOR","9"
"766","2000","CE","13102","QUITERIANOPOLIS","VEREADOR","11"
"767","2000","CE","15270","QUIXADA","VEREADOR","21"
"768","2000","CE","98531","QUIXELO","VEREADOR","11"
"769","2000","CE","15296","QUIXERAMOBIM","VEREADOR","21"
"770","2000","CE","15318","QUIXERE","VEREADOR","11"
"771","2000","CE","15334","REDENCAO","VEREADOR","15"
"772","2000","CE","15350","RERIUTABA","VEREADOR","11"
"773","2000","CE","15377","RUSSAS","VEREADOR","19"
"774","2000","CE","15393","SABOEIRO","VEREADOR","15"
"775","2000","CE","15440","SALITRE","VEREADOR","9"
"776","2000","CE","15458","SANTA QUITERIA","VEREADOR","19"
"777","2000","CE","15415","SANTANA DO ACARAU","VEREADOR","15"
"778","2000","CE","15431","SANTANA DO CARIRI","VEREADOR","11"
"779","2000","CE","15474","SAO BENEDITO","VEREADOR","17"
"780","2000","CE","15490","SAO GONCALO DO AMARANTE","VEREADOR","17"
"781","2000","CE","15512","SAO JOAO DO JAGUARIBE","VEREADOR","11"
"782","2000","CE","15539","SAO LUIS DO CURU","VEREADOR","11"
"783","2000","CE","13447","SENADOR CATUNDA","VEREADOR","9"
"784","2000","CE","15555","SENADOR POMPEU","VEREADOR","17"
"785","2000","CE","15571","SENADOR SA","VEREADOR","9"
"786","2000","CE","15598","SOBRAL","VEREADOR","21"
"787","2000","CE","15610","SOLONOPOLE","VEREADOR","11"
"788","2000","CE","15636","TABULEIRO DO NORTE","VEREADOR","15"
"789","2000","CE","15652","TAMBORIL","VEREADOR","15"
"790","2000","CE","13366","TARRAFAS","VEREADOR","9"
"791","2000","CE","15679","TAUA","VEREADOR","21"
"792","2000","CE","13323","TEJUSSUOCA","VEREADOR","9"
"793","2000","CE","15695","TIANGUA","VEREADOR","19"
"794","2000","CE","15717","TRAIRI","VEREADOR","15"
"795","2000","CE","13080","TURURU","VEREADOR","11"
"796","2000","CE","15733","UBAJARA","VEREADOR","15"
"797","2000","CE","15750","UMARI","VEREADOR","9"
"798","2000","CE","98558","UMIRIM","VEREADOR","11"
"799","2000","CE","15776","URUBURETAMA","VEREADOR","15"
"800","2000","CE","15792","URUOCA","VEREADOR","9"
"801","2000","CE","98574","VARJOTA","VEREADOR","11"
"802","2000","CE","15814","VARZEA ALEGRE","VEREADOR","17"
"803","2000","CE","15830","VICOSA DO CEARA","VEREADOR","17"
"804","2000","ES","56014","AFONSO CLAUDIO","VEREADOR","11"
"805","2000","ES","56022","AGUA DOCE DO NORTE","VEREADOR","13"
"806","2000","ES","57991","AGUIA BRANCA","VEREADOR","11"
"807","2000","ES","56030","ALEGRE","VEREADOR","15"
"808","2000","ES","56057","ALFREDO CHAVES","VEREADOR","13"
"809","2000","ES","56065","ALTO RIO NOVO","VEREADOR","11"
"810","2000","ES","56073","ANCHIETA","VEREADOR","13"
"811","2000","ES","56090","APIACA","VEREADOR","11"
"812","2000","ES","56111","ARACRUZ","VEREADOR","17"
"813","2000","ES","56138","ATILIO VIVACQUA","VEREADOR","11"
"814","2000","ES","56154","BAIXO GUANDU","VEREADOR","15"
"815","2000","ES","56170","BARRA DE SAO FRANCISCO","VEREADOR","13"
"816","2000","ES","56197","BOA ESPERANCA","VEREADOR","13"
"817","2000","ES","56219","BOM JESUS DO NORTE","VEREADOR","11"
"818","2000","ES","56146","BREJETUBA","VEREADOR","9"
"819","2000","ES","56235","CACHOEIRO DE ITAPEMIRIM","VEREADOR","19"
"820","2000","ES","56251","CARIACICA","VEREADOR","21"
"821","2000","ES","56278","CASTELO","VEREADOR","15"
"822","2000","ES","56294","COLATINA","VEREADOR","17"
