"","Ano da eleição","UF","Código do município","Nome do município","Cargo","Volatilidade eleitoral","Volatilidade parlamentar"
"19377",2008,"SP","63398","Clementina","Vereador"," 3,54"," 3,56"
"19378",2008,"SP","63410","Colina","Vereador"," 5,00"," 5,00"
"19379",2008,"SP","63436","Colombia","Vereador"," 4,65"," 4,67"
"19380",2008,"SP","63452","Conchal","Vereador"," 7,90"," 7,88"
"19381",2008,"SP","63479","Conchas","Vereador"," 4,87"," 4,83"
"19382",2008,"SP","63495","Cordeiropolis","Vereador"," 5,55"," 5,56"
"19383",2008,"SP","63517","Coroados","Vereador"," 3,00"," 3,00"
"19384",2008,"SP","63533","Coronel Macedo","Vereador"," 6,48"," 6,50"
"19385",2008,"SP","63550","Corumbatai","Vereador"," 3,52"," 3,50"
"19386",2008,"SP","63576","Cosmopolis","Vereador","10,00","10,00"
"19387",2008,"SP","63592","Cosmorama","Vereador"," 4,56"," 4,56"
"19388",2008,"SP","63614","Cotia","Vereador","12,00","12,00"
"19389",2008,"SP","63630","Cravinhos","Vereador"," 7,29"," 7,28"
"19390",2008,"SP","63657","Cristais Paulista","Vereador"," 4,95"," 5,00"
"19391",2008,"SP","63673","Cruzalia","Vereador"," 3,72"," 3,72"
"19392",2008,"SP","63690","Cruzeiro","Vereador","10,50","10,50"
"19393",2008,"SP","63711","Cubatao","Vereador","12,44","12,41"
"19394",2008,"SP","63738","Cunha","Vereador"," 7,36"," 7,39"
"19395",2008,"SP","63754","Descalvado","Vereador"," 7,09"," 7,11"
"19396",2008,"SP","63770","Diadema","Vereador","12,98","12,97"
"19397",2008,"SP","63797","Divinolandia","Vereador"," 6,70"," 6,67"
"19398",2008,"SP","63819","Dobrada","Vereador"," 4,98"," 5,00"
"19399",2008,"SP","63835","Dois Corregos","Vereador"," 5,89"," 5,83"
"19400",2008,"SP","63851","Dolcinopolis","Vereador"," 5,14"," 5,11"
"19401",2008,"SP","63878","Dourado","Vereador"," 8,26"," 8,17"
"19402",2008,"SP","63894","Dracena","Vereador"," 8,58"," 8,61"
"19403",2008,"SP","63916","Duartina","Vereador"," 6,07"," 6,06"
"19404",2008,"SP","63932","Dumont","Vereador"," 5,54"," 5,50"
"19405",2008,"SP","63959","Echapora","Vereador"," 3,50"," 3,50"
"19406",2008,"SP","63975","Eldorado","Vereador"," 5,00"," 5,00"
"19407",2008,"SP","63991","Elias Fausto","Vereador"," 8,12"," 8,11"
"19408",2008,"SP","64017","Embu","Vereador","12,00","12,00"
"19409",2008,"SP","64033","Embu-Guacu","Vereador","11,50","11,50"
"19410",2008,"SP","64050","Estrela D'oeste","Vereador"," 4,60"," 4,61"
"19411",2008,"SP","64076","Estrela Do Norte","Vereador"," 3,99"," 4,00"
"19412",2008,"SP","64092","Fartura","Vereador"," 6,61"," 6,61"
"19413",2008,"SP","64114","Fernandopolis","Vereador"," 8,59"," 8,60"
"19414",2008,"SP","64130","Fernando Prestes","Vereador"," 2,50"," 2,50"
"19415",2008,"SP","64157","Ferraz De Vasconcelos","Vereador"," 9,50"," 9,50"
"19416",2008,"SP","64173","Flora Rica","Vereador"," 4,58"," 4,61"
"19417",2008,"SP","64190","Floreal","Vereador"," 3,00"," 3,00"
"19418",2008,"SP","64211","Florida Paulista","Vereador"," 5,09"," 5,11"
"19419",2008,"SP","64238","Florinea","Vereador"," 3,10"," 3,11"
"19420",2008,"SP","64254","Franca","Vereador","10,10","10,10"
"19421",2008,"SP","64270","Francisco Morato","Vereador","12,03","12,00"
"19422",2008,"SP","64297","Franco Da Rocha","Vereador","13,03","13,09"
"19423",2008,"SP","64319","Gabriel Monteiro","Vereador"," 2,78"," 2,78"
"19424",2008,"SP","64335","Galia","Vereador"," 4,69"," 4,67"
"19425",2008,"SP","64351","Garca","Vereador"," 6,55"," 6,50"
"19426",2008,"SP","64378","Gastao Vidigal","Vereador"," 4,26"," 4,22"
"19427",2008,"SP","64394","General Salgado","Vereador"," 8,00"," 8,00"
"19428",2008,"SP","64416","Getulina","Vereador"," 4,91"," 4,94"
"19429",2008,"SP","64432","Glicerio","Vereador"," 5,10"," 5,11"
"19430",2008,"SP","64459","Guaicara","Vereador"," 6,44"," 6,39"
"19431",2008,"SP","64475","Guaimbe","Vereador"," 6,04"," 6,06"
"19432",2008,"SP","64491","Guaira","Vereador"," 7,29"," 7,22"
"19433",2008,"SP","64513","Guapiacu","Vereador"," 7,00"," 7,00"
"19434",2008,"SP","64530","Guapiara","Vereador"," 5,85"," 5,83"
"19435",2008,"SP","64556","Guara","Vereador"," 7,16"," 7,17"
"19436",2008,"SP","64572","Guaracai","Vereador"," 4,00"," 4,00"
"19437",2008,"SP","64599","Guaraci","Vereador"," 6,00"," 6,00"
"19438",2008,"SP","64610","Guarani D'oeste","Vereador"," 5,05"," 5,11"
"19439",2008,"SP","64637","Guaranta","Vereador"," 5,00"," 5,00"
"19440",2008,"SP","64653","Guararapes","Vereador"," 6,23"," 6,33"
"19441",2008,"SP","64670","Guararema","Vereador"," 9,38"," 9,33"
"19442",2008,"SP","64696","Guaratingueta","Vereador","10,35","10,32"
"19443",2008,"SP","64718","Guarei","Vereador"," 5,99"," 6,00"
"19444",2008,"SP","64734","Guariba","Vereador"," 6,50"," 6,50"
"19445",2008,"SP","64750","Guaruja","Vereador","11,98","11,93"
"19446",2008,"SP","64777","Guarulhos","Vereador","13,46","13,47"
"19447",2008,"SP","64793","Guzolandia","Vereador"," 4,14"," 4,11"
"19448",2008,"SP","64815","Herculandia","Vereador"," 4,00"," 4,00"
"19449",2008,"SP","64831","Iacanga","Vereador"," 5,02"," 5,06"
"19450",2008,"SP","64858","Iacri","Vereador"," 5,59"," 5,61"
"19451",2008,"SP","64874","Ibate","Vereador"," 9,81"," 9,89"
"19452",2008,"SP","64890","Ibira","Vereador"," 5,66"," 5,67"
"19453",2008,"SP","64912","Ibirarema","Vereador"," 5,42"," 5,50"
"19454",2008,"SP","64939","Ibitinga","Vereador"," 8,44"," 8,40"
"19455",2008,"SP","64955","Ibiuna","Vereador","11,54","11,55"
"19456",2008,"SP","64971","Icem","Vereador"," 7,43"," 7,44"
"19457",2008,"SP","64998","Iepe","Vereador"," 3,50"," 3,50"
"19458",2008,"SP","65013","Igaracu Do Tiete","Vereador","10,81","10,89"
"19459",2008,"SP","65030","Igarapava","Vereador","10,92","10,94"
"19460",2008,"SP","65056","Igarata","Vereador"," 4,82"," 4,83"
"19461",2008,"SP","65072","Iguape","Vereador"," 8,50"," 8,50"
"19462",2008,"SP","65099","Ilhabela","Vereador","10,54","10,50"
"19463",2008,"SP","65110","Indaiatuba","Vereador","11,33","11,29"
"19464",2008,"SP","65137","Indiana","Vereador"," 5,14"," 5,11"
"19465",2008,"SP","65153","Indiapora","Vereador"," 5,42"," 5,50"
"19466",2008,"SP","65170","Inubia Paulista","Vereador"," 3,16"," 3,11"
"19467",2008,"SP","65196","Ipaussu","Vereador"," 6,83"," 6,83"
"19468",2008,"SP","65218","Ipero","Vereador"," 9,36"," 9,33"
"19469",2008,"SP","65234","Ipeuna","Vereador"," 4,14"," 4,17"
"19470",2008,"SP","65250","Iporanga","Vereador"," 5,52"," 5,50"
"19471",2008,"SP","65277","Ipua","Vereador"," 5,30"," 5,28"
"19472",2008,"SP","65293","Iracemapolis","Vereador"," 6,51"," 6,56"
"19473",2008,"SP","65315","Irapua","Vereador"," 5,00"," 5,00"
"19474",2008,"SP","65331","Irapuru","Vereador"," 5,57"," 5,61"
"19475",2008,"SP","65358","Itabera","Vereador"," 5,08"," 5,06"
"19476",2008,"SP","65374","Itai","Vereador"," 8,69"," 8,72"
"19477",2008,"SP","65390","Itajobi","Vereador"," 4,90"," 4,94"
"19478",2008,"SP","65412","Itaju","Vereador"," 4,27"," 4,22"
"19479",2008,"SP","65439","Itanhaem","Vereador","10,50","10,50"
"19480",2008,"SP","65455","Itapecerica Da Serra","Vereador","12,00","12,00"
"19481",2008,"SP","65471","Itapetininga","Vereador","10,57","10,59"
"19482",2008,"SP","65498","Itapeva","Vereador"," 9,92"," 9,90"
"19483",2008,"SP","65510","Itapevi","Vereador","12,50","12,50"
"19484",2008,"SP","65536","Itapira","Vereador"," 8,62"," 8,60"
"19485",2008,"SP","65552","Itapolis","Vereador"," 6,67"," 6,72"
"19486",2008,"SP","65579","Itaporanga","Vereador"," 6,06"," 6,06"
"19487",2008,"SP","65595","Itapui","Vereador"," 5,50"," 5,50"
"19488",2008,"SP","65617","Itapura","Vereador"," 7,62"," 7,61"
"19489",2008,"SP","65633","Itaquaquecetuba","Vereador","12,00","12,00"
"19490",2008,"SP","65650","Itarare","Vereador","10,00","10,00"
"19491",2008,"SP","65676","Itariri","Vereador"," 7,22"," 7,22"
"19492",2008,"SP","65692","Itatiba","Vereador"," 9,53"," 9,55"
"19493",2008,"SP","65714","Itatinga","Vereador"," 5,36"," 5,33"
"19494",2008,"SP","65730","Itirapina","Vereador"," 6,44"," 6,44"
"19495",2008,"SP","65757","Itirapua","Vereador"," 5,56"," 5,56"
"19496",2008,"SP","65773","Itobi","Vereador"," 4,98"," 5,00"
"19497",2008,"SP","65790","Itu","Vereador","11,00","11,00"
"19498",2008,"SP","65811","Itupeva","Vereador","10,27","10,28"
"19499",2008,"SP","65838","Ituverava","Vereador"," 7,38"," 7,39"
"19500",2008,"SP","65854","Jaborandi","Vereador"," 3,50"," 3,50"
"19501",2008,"SP","65870","Jaboticabal","Vereador"," 8,43"," 8,45"
"19502",2008,"SP","65897","Jacarei","Vereador","11,00","11,00"
"19503",2008,"SP","65919","Jaci","Vereador"," 5,68"," 5,72"
"19504",2008,"SP","65935","Jacupiranga","Vereador"," 6,94"," 6,94"
"19505",2008,"SP","65951","Jaguariuna","Vereador","10,72","10,72"
"19506",2008,"SP","65978","Jales","Vereador"," 7,06"," 7,05"
"19507",2008,"SP","65994","Jambeiro","Vereador"," 5,71"," 5,72"
"19508",2008,"SP","66010","Jandira","Vereador","12,37","12,41"
"19509",2008,"SP","66036","Jardinopolis","Vereador"," 8,98"," 8,94"
"19510",2008,"SP","66052","Jarinu","Vereador"," 8,24"," 8,22"
"19511",2008,"SP","66079","Jau","Vereador","11,02","11,00"
"19512",2008,"SP","66095","Jeriquara","Vereador"," 5,02"," 5,00"
"19513",2008,"SP","66117","Joanopolis","Vereador"," 6,30"," 6,33"
"19514",2008,"SP","66133","Joao Ramalho","Vereador"," 3,00"," 3,00"
"19515",2008,"SP","66150","Jose Bonifacio","Vereador"," 6,56"," 6,50"
"19516",2008,"SP","66176","Julio Mesquita","Vereador"," 4,69"," 4,67"
"19517",2008,"SP","66192","Jundiai","Vereador","12,00","12,00"
"19518",2008,"SP","66214","Junqueiropolis","Vereador"," 5,00"," 5,00"
"19519",2008,"SP","66230","Juquia","Vereador"," 9,80"," 9,78"
"19520",2008,"SP","66257","Juquitiba","Vereador"," 8,58"," 8,56"
"19521",2008,"SP","66273","Lagoinha","Vereador"," 4,86"," 4,89"
"19522",2008,"SP","66290","Laranjal Paulista","Vereador"," 5,52"," 5,50"
"19523",2008,"SP","66311","Lavinia","Vereador"," 4,43"," 4,44"
"19524",2008,"SP","66338","Lavrinhas","Vereador"," 8,63"," 8,67"
"19525",2008,"SP","66354","Leme","Vereador"," 7,56"," 7,50"
"19526",2008,"SP","66370","Lencois Paulista","Vereador"," 9,39"," 9,40"
"19527",2008,"SP","66397","Limeira","Vereador","12,06","12,07"
"19528",2008,"SP","66419","Lindoia","Vereador"," 4,65"," 4,67"
"19529",2008,"SP","66435","Lins","Vereador"," 8,00"," 8,00"
"19530",2008,"SP","66451","Lorena","Vereador","11,24","11,30"
"19531",2008,"SP","66478","Louveira","Vereador","11,70","11,78"
"19532",2008,"SP","66494","Lucelia","Vereador"," 7,05"," 7,00"
"19533",2008,"SP","66516","Lucianopolis","Vereador"," 3,50"," 3,50"
"19534",2008,"SP","66532","Luis Antonio","Vereador"," 8,05"," 8,06"
"19535",2008,"SP","66559","Luiziania","Vereador"," 3,64"," 3,67"
"19536",2008,"SP","66575","Lupercio","Vereador"," 4,54"," 4,50"
"19537",2008,"SP","66591","Lutecia","Vereador"," 5,88"," 5,83"
"19538",2008,"SP","66613","Macatuba","Vereador"," 6,54"," 6,50"
"19539",2008,"SP","66630","Macaubal","Vereador"," 3,79"," 3,78"
"19540",2008,"SP","66656","Macedonia","Vereador"," 4,53"," 4,56"
"19541",2008,"SP","66672","Magda","Vereador"," 4,37"," 4,39"
"19542",2008,"SP","66699","Mairinque","Vereador","11,51","11,50"
"19543",2008,"SP","66710","Mairipora","Vereador","11,52","11,50"
"19544",2008,"SP","66737","Manduri","Vereador"," 5,73"," 5,67"
"19545",2008,"SP","66753","Maraba Paulista","Vereador"," 4,56"," 4,56"
"19546",2008,"SP","66770","Maracai","Vereador"," 5,97"," 6,00"
"19547",2008,"SP","66796","Mariapolis","Vereador"," 4,65"," 4,67"
"19548",2008,"SP","66818","Marilia","Vereador","11,99","12,00"
"19549",2008,"SP","66834","Marinopolis","Vereador"," 3,50"," 3,50"
"19550",2008,"SP","66850","Martinopolis","Vereador"," 6,66"," 6,67"
"19551",2008,"SP","66877","Matao","Vereador"," 9,00"," 9,00"
"19552",2008,"SP","66893","Maua","Vereador","13,49","13,47"
"19553",2008,"SP","66915","Mendonca","Vereador"," 4,26"," 4,22"
"19554",2008,"SP","66931","Meridiano","Vereador"," 4,58"," 4,56"
"19555",2008,"SP","66958","Miguelopolis","Vereador"," 7,91"," 7,94"
"19556",2008,"SP","66974","Mineiros Do Tiete","Vereador"," 7,26"," 7,28"
"19557",2008,"SP","66990","Miracatu","Vereador"," 7,71"," 7,72"
"19558",2008,"SP","67016","Mira Estrela","Vereador"," 3,71"," 3,72"
"19559",2008,"SP","67032","Mirandopolis","Vereador"," 5,86"," 5,89"
"19560",2008,"SP","67059","Mirante Do Paranapanema","Vereador"," 7,80"," 7,78"
"19561",2008,"SP","67075","Mirassol","Vereador"," 9,45"," 9,45"
"19562",2008,"SP","67091","Mirassolandia","Vereador"," 4,92"," 4,89"
"19563",2008,"SP","67113","Mococa","Vereador"," 6,50"," 6,50"
"19564",2008,"SP","67130","Mogi Das Cruzes","Vereador","12,51","12,50"
"19565",2008,"SP","67156","Mogi Guacu","Vereador","11,90","11,91"
"19566",2008,"SP","67172","Mogi Mirim","Vereador"," 6,93"," 6,91"
"19567",2008,"SP","67199","Mombuca","Vereador"," 4,41"," 4,39"
"19568",2008,"SP","67210","Moncoes","Vereador"," 1,97"," 2,00"
"19569",2008,"SP","67237","Mongagua","Vereador","12,09","12,11"
"19570",2008,"SP","67253","Monte Alegre Do Sul","Vereador"," 5,81"," 5,83"
"19571",2008,"SP","67270","Monte Alto","Vereador","10,81","10,72"
"19572",2008,"SP","67296","Monte Aprazivel","Vereador"," 5,45"," 5,44"
"19573",2008,"SP","67318","Monte Azul Paulista","Vereador"," 5,53"," 5,56"
"19574",2008,"SP","67334","Monte Castelo","Vereador"," 4,54"," 4,56"
"19575",2008,"SP","67350","Monteiro Lobato","Vereador"," 4,50"," 4,50"
"19576",2008,"SP","67377","Monte Mor","Vereador"," 8,90"," 8,83"
"19577",2008,"SP","67393","Morro Agudo","Vereador"," 6,67"," 6,67"
"19578",2008,"SP","67415","Morungaba","Vereador"," 6,03"," 6,00"
"19579",2008,"SP","67431","Murutinga Do Sul","Vereador"," 6,19"," 6,22"
"19580",2008,"SP","67458","Narandiba","Vereador"," 5,96"," 5,94"
"19581",2008,"SP","67474","Natividade Da Serra","Vereador"," 6,94"," 6,94"
"19582",2008,"SP","67490","Nazare Paulista","Vereador"," 8,35"," 8,28"
"19583",2008,"SP","67512","Neves Paulista","Vereador"," 4,00"," 4,00"
"19584",2008,"SP","67539","Nhandeara","Vereador"," 6,92"," 6,94"
"19585",2008,"SP","67555","Nipoa","Vereador"," 6,00"," 6,00"
"19586",2008,"SP","67571","Nova Alianca","Vereador"," 3,70"," 3,78"
"19587",2008,"SP","67598","Nova Europa","Vereador"," 8,58"," 8,61"
"19588",2008,"SP","67610","Nova Granada","Vereador"," 6,51"," 6,50"
"19589",2008,"SP","67636","Nova Guataporanga","Vereador"," 2,72"," 2,72"
"19590",2008,"SP","67652","Nova Independencia","Vereador"," 2,89"," 2,89"
"19591",2008,"SP","67679","Nova Luzitania","Vereador"," 3,00"," 3,00"
"19592",2008,"SP","67695","Nova Odessa","Vereador"," 9,65"," 9,72"
"19593",2008,"SP","67717","Novo Horizonte","Vereador"," 8,10"," 8,06"
"19594",2008,"SP","67733","Nuporanga","Vereador"," 3,50"," 3,50"
"19595",2008,"SP","67750","Ocaucu","Vereador"," 4,92"," 4,89"
"19596",2008,"SP","67776","Oleo","Vereador"," 4,17"," 4,17"
"19597",2008,"SP","67792","Olimpia","Vereador"," 9,00"," 9,00"
"19598",2008,"SP","67814","Onda Verde","Vereador"," 8,60"," 8,56"
"19599",2008,"SP","67830","Oriente","Vereador"," 6,21"," 6,17"
"19600",2008,"SP","67857","Orindiuva","Vereador"," 5,76"," 5,78"
"19601",2008,"SP","67873","Orlandia","Vereador"," 6,00"," 6,00"
"19602",2008,"SP","67890","Osasco","Vereador","12,49","12,50"
"19603",2008,"SP","67911","Oscar Bressane","Vereador"," 4,50"," 4,50"
"19604",2008,"SP","67938","Osvaldo Cruz","Vereador"," 7,33"," 7,39"
"19605",2008,"SP","67954","Ourinhos","Vereador"," 9,46"," 9,50"
"19606",2008,"SP","67970","Ouro Verde","Vereador"," 5,00"," 5,00"
"19607",2008,"SP","67997","Pacaembu","Vereador"," 4,72"," 4,72"
"19608",2008,"SP","68012","Palestina","Vereador"," 6,00"," 6,00"
"19609",2008,"SP","68039","Palmares Paulista","Vereador"," 5,78"," 5,83"
"19610",2008,"SP","68055","Palmeira D'oeste","Vereador"," 6,00"," 6,00"
"19611",2008,"SP","68071","Palmital","Vereador"," 5,50"," 5,50"
"19612",2008,"SP","68098","Panorama","Vereador"," 6,05"," 6,00"
"19613",2008,"SP","68110","Paraguacu Paulista","Vereador"," 6,43"," 6,44"
"19614",2008,"SP","68136","Paraibuna","Vereador"," 7,52"," 7,56"
"19615",2008,"SP","68152","Paraiso","Vereador"," 3,63"," 3,61"
"19616",2008,"SP","68179","Paranapanema","Vereador"," 6,00"," 6,00"
"19617",2008,"SP","68195","Paranapua","Vereador"," 5,19"," 5,17"
"19618",2008,"SP","68217","Parapua","Vereador"," 7,00"," 7,00"
"19619",2008,"SP","68233","Pardinho","Vereador"," 4,50"," 4,50"
"19620",2008,"SP","68250","Pariquera-Acu","Vereador"," 7,27"," 7,28"
"19621",2008,"SP","68276","Patrocinio Paulista","Vereador"," 6,05"," 6,11"
"19622",2008,"SP","68292","Pauliceia","Vereador"," 3,46"," 3,44"
"19623",2008,"SP","68314","Paulinia","Vereador","12,14","12,15"
"19624",2008,"SP","68330","Paulo De Faria","Vereador"," 5,69"," 5,67"
"19625",2008,"SP","68357","Pederneiras","Vereador"," 6,55"," 6,50"
"19626",2008,"SP","68373","Pedra Bela","Vereador"," 3,00"," 3,00"
"19627",2008,"SP","68390","Pedranopolis","Vereador"," 3,00"," 3,00"
"19628",2008,"SP","68411","Pedregulho","Vereador"," 6,09"," 6,00"
"19629",2008,"SP","68438","Pedreira","Vereador"," 7,56"," 7,56"
"19630",2008,"SP","68454","Pedro De Toledo","Vereador"," 8,29"," 8,28"
"19631",2008,"SP","68470","Penapolis","Vereador"," 6,00"," 6,00"
"19632",2008,"SP","68497","Pereira Barreto","Vereador"," 5,91"," 5,89"
"19633",2008,"SP","68519","Pereiras","Vereador"," 4,00"," 4,00"
"19634",2008,"SP","68535","Peruibe","Vereador","10,48","10,50"
"19635",2008,"SP","68551","Piacatu","Vereador"," 3,41"," 3,39"
"19636",2008,"SP","68578","Piedade","Vereador"," 7,73"," 7,65"
"19637",2008,"SP","68594","Pilar Do Sul","Vereador"," 4,00"," 4,00"
"19638",2008,"SP","68616","Pindamonhangaba","Vereador","11,44","11,41"
"19639",2008,"SP","68632","Pindorama","Vereador"," 4,79"," 4,78"
"19640",2008,"SP","68659","Espirito Santo Do Pinhal","Vereador"," 6,88"," 6,83"
"19641",2008,"SP","68675","Pinhalzinho","Vereador"," 6,93"," 6,94"
"19642",2008,"SP","68691","Piquerobi","Vereador"," 4,41"," 4,39"
"19643",2008,"SP","68713","Piquete","Vereador","11,29","11,33"
"19644",2008,"SP","68730","Piracaia","Vereador"," 7,94"," 7,89"
"19645",2008,"SP","68756","Piracicaba","Vereador","10,00","10,00"
"19646",2008,"SP","68772","Piraju","Vereador"," 7,00"," 7,00"
"19647",2008,"SP","68799","Pirajui","Vereador"," 7,07"," 7,11"
"19648",2008,"SP","68810","Pirangi","Vereador"," 3,00"," 3,00"
"19649",2008,"SP","68837","Pirapora Do Bom Jesus","Vereador"," 9,63"," 9,72"
"19650",2008,"SP","68853","Pirapozinho","Vereador"," 7,42"," 7,44"
"19651",2008,"SP","68870","Pirassununga","Vereador"," 8,53"," 8,55"
"19652",2008,"SP","68896","Piratininga","Vereador"," 5,16"," 5,17"
"19653",2008,"SP","68918","Pitangueiras","Vereador"," 8,08"," 8,00"
"19654",2008,"SP","68934","Planalto","Vereador"," 4,80"," 4,78"
"19655",2008,"SP","68950","Platina","Vereador"," 5,26"," 5,33"
"19656",2008,"SP","68977","Poa","Vereador","10,60","10,59"
"19657",2008,"SP","68993","Poloni","Vereador"," 3,54"," 3,50"
"19658",2008,"SP","69019","Pompeia","Vereador"," 5,00"," 5,00"
"19659",2008,"SP","69035","Pongai","Vereador"," 3,47"," 3,50"
"19660",2008,"SP","69051","Pontal","Vereador"," 9,94","10,00"
"19661",2008,"SP","69078","Pontes Gestal","Vereador"," 4,45"," 4,44"
"19662",2008,"SP","69094","Populina","Vereador"," 5,74"," 5,72"
"19663",2008,"SP","69116","Porangaba","Vereador"," 6,15"," 6,11"
"19664",2008,"SP","69132","Porto Feliz","Vereador"," 7,97"," 7,95"
"19665",2008,"SP","69159","Porto Ferreira","Vereador","10,26","10,25"
"19666",2008,"SP","69175","Potirendaba","Vereador","11,32","11,28"
"19667",2008,"SP","69191","Pradopolis","Vereador"," 6,00"," 6,00"
"19668",2008,"SP","69213","Praia Grande","Vereador","12,50","12,50"
"19669",2008,"SP","69230","Presidente Alves","Vereador"," 3,00"," 3,00"
"19670",2008,"SP","69256","Presidente Bernardes","Vereador"," 5,08"," 5,11"
"19671",2008,"SP","69272","Presidente Epitacio","Vereador"," 8,11"," 8,11"
"19672",2008,"SP","69299","Presidente Prudente","Vereador"," 9,49"," 9,46"
"19673",2008,"SP","69310","Presidente Venceslau","Vereador"," 6,57"," 6,50"
"19674",2008,"SP","69337","Promissao","Vereador"," 9,12"," 9,11"
"19675",2008,"SP","69353","Quata","Vereador"," 6,60"," 6,56"
"19676",2008,"SP","69370","Queiroz","Vereador"," 4,14"," 4,17"
"19677",2008,"SP","69396","Queluz","Vereador"," 6,88"," 6,89"
"19678",2008,"SP","69418","Quintana","Vereador"," 5,06"," 5,06"
"19679",2008,"SP","69434","Rafard","Vereador"," 6,68"," 6,72"
"19680",2008,"SP","69477","Redencao Da Serra","Vereador"," 5,26"," 5,28"
"19681",2008,"SP","69493","Regente Feijo","Vereador"," 5,50"," 5,50"
"19682",2008,"SP","69515","Reginopolis","Vereador"," 6,58"," 6,56"
"19683",2008,"SP","69531","Registro","Vereador"," 7,95"," 7,95"
"19684",2008,"SP","69558","Restinga","Vereador"," 5,08"," 5,06"
"19685",2008,"SP","69574","Ribeira","Vereador"," 3,50"," 3,50"
"19686",2008,"SP","69590","Ribeirao Bonito","Vereador"," 5,40"," 5,44"
"19687",2008,"SP","69612","Ribeirao Branco","Vereador"," 5,61"," 5,56"
"19688",2008,"SP","69639","Ribeirao Corrente","Vereador"," 4,11"," 4,11"
"19689",2008,"SP","69655","Ribeirao Do Sul","Vereador"," 4,92"," 4,94"
"19690",2008,"SP","69671","Ribeirao Pires","Vereador","10,04","10,05"
"19691",2008,"SP","69698","Ribeirao Preto","Vereador","13,00","13,00"
"19692",2008,"SP","69710","Riversul","Vereador"," 3,92"," 3,94"
"19693",2008,"SP","69736","Rifaina","Vereador"," 5,12"," 5,11"
"19694",2008,"SP","69752","Rincao","Vereador"," 5,08"," 5,11"
"19695",2008,"SP","69779","Rinopolis","Vereador"," 5,25"," 5,28"
"19696",2008,"SP","69795","Rio Claro","Vereador","10,00","10,00"
"19697",2008,"SP","69817","Rio Das Pedras","Vereador"," 8,07"," 8,00"
"19698",2008,"SP","69833","Rio Grande Da Serra","Vereador","10,50","10,50"
