"","Ano da eleição","UF","Cargo","Cadeiras oferecidas","Votos válidos ","Sigla do partido","Votos válidos do partido","Quociente eleitoral","Quociente partidário"
"334",2002,"AM","Deputado Federal",8,1148892,"PSC",24367,"143.611,5",0.17
"335",2002,"AM","Deputado Federal",8,1148892,"PSDB",11559,"143.611,5",0.08
"336",2002,"AM","Deputado Federal",8,1148892,"PSDC",2420,"143.611,5",0.02
"337",2002,"AM","Deputado Federal",8,1148892,"PSL",59992,"143.611,5",0.42
"338",2002,"AM","Deputado Federal",8,1148892,"PST",7742,"143.611,5",0.05
"339",2002,"AM","Deputado Federal",8,1148892,"PSTU",1609,"143.611,5",0.01
"340",2002,"AM","Deputado Federal",8,1148892,"PT",22532,"143.611,5",0.16
"341",2002,"AM","Deputado Federal",8,1148892,"PT do B",10741,"143.611,5",0.07
"342",2002,"AM","Deputado Federal",8,1148892,"PTB",114519,"143.611,5",0.8
"343",2002,"AM","Deputado Federal",8,1148892,"PTC",2143,"143.611,5",0.01
"344",2002,"AM","Deputado Federal",8,1148892,"PTN",274,"143.611,5",0
"345",2002,"AM","Deputado Federal",8,1148892,"PV",1923,"143.611,5",0.01
"346",2006,"AM","Deputado Federal",8,1394386,"PAN",11367,"174.298,25",0.07
"347",2006,"AM","Deputado Federal",8,1394386,"PC do B",97456,"174.298,25",0.56
"348",2006,"AM","Deputado Federal",8,1394386,"PCB",501,"174.298,25",0
"349",2006,"AM","Deputado Federal",8,1394386,"PCO",231,"174.298,25",0
"350",2006,"AM","Deputado Federal",8,1394386,"PDT",15991,"174.298,25",0.09
"351",2006,"AM","Deputado Federal",8,1394386,"PFL",165524,"174.298,25",0.95
"352",2006,"AM","Deputado Federal",8,1394386,"PHS",19050,"174.298,25",0.11
"353",2006,"AM","Deputado Federal",8,1394386,"PL",86268,"174.298,25",0.49
"354",2006,"AM","Deputado Federal",8,1394386,"PMDB",219012,"174.298,25",1.26
"355",2006,"AM","Deputado Federal",8,1394386,"PMN",31867,"174.298,25",0.18
"356",2006,"AM","Deputado Federal",8,1394386,"PP",238420,"174.298,25",1.37
"357",2006,"AM","Deputado Federal",8,1394386,"PPS",8034,"174.298,25",0.05
"358",2006,"AM","Deputado Federal",8,1394386,"PRONA",66278,"174.298,25",0.38
"359",2006,"AM","Deputado Federal",8,1394386,"PRP",3343,"174.298,25",0.02
"360",2006,"AM","Deputado Federal",8,1394386,"PRTB",1264,"174.298,25",0.01
"361",2006,"AM","Deputado Federal",8,1394386,"PSB",131379,"174.298,25",0.75
"362",2006,"AM","Deputado Federal",8,1394386,"PSC",421,"174.298,25",0
"363",2006,"AM","Deputado Federal",8,1394386,"PSDB",9711,"174.298,25",0.06
"364",2006,"AM","Deputado Federal",8,1394386,"PSDC",1831,"174.298,25",0.01
"365",2006,"AM","Deputado Federal",8,1394386,"PSL",1340,"174.298,25",0.01
"366",2006,"AM","Deputado Federal",8,1394386,"PSOL",1730,"174.298,25",0.01
"367",2006,"AM","Deputado Federal",8,1394386,"PSTU",1085,"174.298,25",0.01
"368",2006,"AM","Deputado Federal",8,1394386,"PT",157264,"174.298,25",0.9
"369",2006,"AM","Deputado Federal",8,1394386,"PTB",108672,"174.298,25",0.62
"370",2006,"AM","Deputado Federal",8,1394386,"PTC",281,"174.298,25",0
"371",2006,"AM","Deputado Federal",8,1394386,"PTN",4891,"174.298,25",0.03
"372",2006,"AM","Deputado Federal",8,1394386,"PV",11175,"174.298,25",0.06
"373",2010,"AM","Deputado Federal",8,1543293,"DEM",183595,"192.911,61",0.95
"374",2010,"AM","Deputado Federal",8,1543293,"PC do B",88210,"192.911,61",0.46
"375",2010,"AM","Deputado Federal",8,1543293,"PCB",1313,"192.911,61",0.01
"376",2010,"AM","Deputado Federal",8,1543293,"PDT",6601,"192.911,61",0.03
"377",2010,"AM","Deputado Federal",8,1543293,"PHS",4112,"192.911,61",0.02
"378",2010,"AM","Deputado Federal",8,1543293,"PMDB",203941,"192.911,61",1.06
"379",2010,"AM","Deputado Federal",8,1543293,"PMN",90582,"192.911,61",0.47
"380",2010,"AM","Deputado Federal",8,1543293,"PP",263761,"192.911,61",1.37
"381",2010,"AM","Deputado Federal",8,1543293,"PPS",3758,"192.911,61",0.02
"382",2010,"AM","Deputado Federal",8,1543293,"PR",138800,"192.911,61",0.72
"383",2010,"AM","Deputado Federal",8,1543293,"PRB",503,"192.911,61",0
"384",2010,"AM","Deputado Federal",8,1543293,"PRP",12753,"192.911,61",0.07
"385",2010,"AM","Deputado Federal",8,1543293,"PRTB",1629,"192.911,61",0.01
"386",2010,"AM","Deputado Federal",8,1543293,"PSB",71344,"192.911,61",0.37
"387",2010,"AM","Deputado Federal",8,1543293,"PSC",154960,"192.911,61",0.8
"388",2010,"AM","Deputado Federal",8,1543293,"PSDB",16747,"192.911,61",0.09
"389",2010,"AM","Deputado Federal",8,1543293,"PSDC",199,"192.911,61",0
"390",2010,"AM","Deputado Federal",8,1543293,"PSL",13483,"192.911,61",0.07
"391",2010,"AM","Deputado Federal",8,1543293,"PSOL",2386,"192.911,61",0.01
"392",2010,"AM","Deputado Federal",8,1543293,"PSTU",1374,"192.911,61",0.01
"393",2010,"AM","Deputado Federal",8,1543293,"PT",176822,"192.911,61",0.92
"394",2010,"AM","Deputado Federal",8,1543293,"PT do B",1704,"192.911,61",0.01
"395",2010,"AM","Deputado Federal",8,1543293,"PTB",95557,"192.911,61",0.5
"396",2010,"AM","Deputado Federal",8,1543293,"PTC",383,"192.911,61",0
"397",2010,"AM","Deputado Federal",8,1543293,"PTN",1509,"192.911,61",0.01
"398",2010,"AM","Deputado Federal",8,1543293,"PV",7267,"192.911,61",0.04
"399",2014,"AM","Deputado Federal",8,1660482,"DEM",107209,"207.560,25",0.52
"400",2014,"AM","Deputado Federal",8,1660482,"PC do B",61162,"207.560,25",0.29
"401",2014,"AM","Deputado Federal",8,1660482,"PCB",1258,"207.560,25",0.01
"402",2014,"AM","Deputado Federal",8,1660482,"PDT",10900,"207.560,25",0.05
"403",2014,"AM","Deputado Federal",8,1660482,"PEN",644,"207.560,25",0
"404",2014,"AM","Deputado Federal",8,1660482,"PHS",19680,"207.560,25",0.09
"405",2014,"AM","Deputado Federal",8,1660482,"PMDB",208803,"207.560,25",1.01
"406",2014,"AM","Deputado Federal",8,1660482,"PMN",3835,"207.560,25",0.02
"407",2014,"AM","Deputado Federal",8,1660482,"PP",75554,"207.560,25",0.36
"408",2014,"AM","Deputado Federal",8,1660482,"PPL",656,"207.560,25",0
"409",2014,"AM","Deputado Federal",8,1660482,"PPS",115373,"207.560,25",0.56
"410",2014,"AM","Deputado Federal",8,1660482,"PR",123448,"207.560,25",0.59
"411",2014,"AM","Deputado Federal",8,1660482,"PRB",49644,"207.560,25",0.24
"412",2014,"AM","Deputado Federal",8,1660482,"PROS",11656,"207.560,25",0.06
"413",2014,"AM","Deputado Federal",8,1660482,"PRP",13777,"207.560,25",0.07
"414",2014,"AM","Deputado Federal",8,1660482,"PRTB",91,"207.560,25",0
"415",2014,"AM","Deputado Federal",8,1660482,"PSB",62455,"207.560,25",0.3
"416",2014,"AM","Deputado Federal",8,1660482,"PSC",2759,"207.560,25",0.01
"417",2014,"AM","Deputado Federal",8,1660482,"PSD",330221,"207.560,25",1.59
"418",2014,"AM","Deputado Federal",8,1660482,"PSDB",258835,"207.560,25",1.25
"419",2014,"AM","Deputado Federal",8,1660482,"PSDC",1006,"207.560,25",0
"420",2014,"AM","Deputado Federal",8,1660482,"PSL",3402,"207.560,25",0.02
"421",2014,"AM","Deputado Federal",8,1660482,"PSOL",5560,"207.560,25",0.03
"422",2014,"AM","Deputado Federal",8,1660482,"PSTU",1656,"207.560,25",0.01
"423",2014,"AM","Deputado Federal",8,1660482,"PT",78725,"207.560,25",0.38
"424",2014,"AM","Deputado Federal",8,1660482,"PT do B",289,"207.560,25",0
"425",2014,"AM","Deputado Federal",8,1660482,"PTB",72047,"207.560,25",0.35
"426",2014,"AM","Deputado Federal",8,1660482,"PTC",12026,"207.560,25",0.06
"427",2014,"AM","Deputado Federal",8,1660482,"PTN",23579,"207.560,25",0.11
"428",2014,"AM","Deputado Federal",8,1660482,"PV",3294,"207.560,25",0.02
"429",2014,"AM","Deputado Federal",8,1660482,"SD",938,"207.560,25",0
"430",2018,"AM","Deputado Federal",8,1779335,"AVANTE",18561,"222.416,88",0.08
"431",2018,"AM","Deputado Federal",8,1779335,"DC",33372,"222.416,88",0.15
"432",2018,"AM","Deputado Federal",8,1779335,"DEM",77965,"222.416,88",0.35
"433",2018,"AM","Deputado Federal",8,1779335,"MDB",67898,"222.416,88",0.31
"434",2018,"AM","Deputado Federal",8,1779335,"PATRI",10613,"222.416,88",0.05
"435",2018,"AM","Deputado Federal",8,1779335,"PC do B",26412,"222.416,88",0.12
"436",2018,"AM","Deputado Federal",8,1779335,"PDT",27631,"222.416,88",0.12
"437",2018,"AM","Deputado Federal",8,1779335,"PHS",47654,"222.416,88",0.21
"438",2018,"AM","Deputado Federal",8,1779335,"PMB",3765,"222.416,88",0.02
"439",2018,"AM","Deputado Federal",8,1779335,"PMN",17586,"222.416,88",0.08
"440",2018,"AM","Deputado Federal",8,1779335,"PODE",42138,"222.416,88",0.19
"441",2018,"AM","Deputado Federal",8,1779335,"PP",130374,"222.416,88",0.59
"442",2018,"AM","Deputado Federal",8,1779335,"PPL",3026,"222.416,88",0.01
"443",2018,"AM","Deputado Federal",8,1779335,"PPS",8948,"222.416,88",0.04
"444",2018,"AM","Deputado Federal",8,1779335,"PR",121010,"222.416,88",0.54
"445",2018,"AM","Deputado Federal",8,1779335,"PRB",230061,"222.416,88",1.03
"446",2018,"AM","Deputado Federal",8,1779335,"PROS",18354,"222.416,88",0.08
"447",2018,"AM","Deputado Federal",8,1779335,"PRP",12588,"222.416,88",0.06
"448",2018,"AM","Deputado Federal",8,1779335,"PRTB",2715,"222.416,88",0.01
"449",2018,"AM","Deputado Federal",8,1779335,"PSB",54686,"222.416,88",0.25
"450",2018,"AM","Deputado Federal",8,1779335,"PSC",7391,"222.416,88",0.03
"451",2018,"AM","Deputado Federal",8,1779335,"PSD",188520,"222.416,88",0.85
"452",2018,"AM","Deputado Federal",8,1779335,"PSDB",82337,"222.416,88",0.37
"453",2018,"AM","Deputado Federal",8,1779335,"PSL",159608,"222.416,88",0.72
"454",2018,"AM","Deputado Federal",8,1779335,"PSOL",11786,"222.416,88",0.05
"455",2018,"AM","Deputado Federal",8,1779335,"PSTU",730,"222.416,88",0
"456",2018,"AM","Deputado Federal",8,1779335,"PT",222879,"222.416,88",1
"457",2018,"AM","Deputado Federal",8,1779335,"PTB",46348,"222.416,88",0.21
"458",2018,"AM","Deputado Federal",8,1779335,"PTC",10560,"222.416,88",0.05
"459",2018,"AM","Deputado Federal",8,1779335,"PV",27170,"222.416,88",0.12
"460",2018,"AM","Deputado Federal",8,1779335,"REDE",9053,"222.416,88",0.04
"461",2018,"AM","Deputado Federal",8,1779335,"SOLIDARIEDADE",57596,"222.416,88",0.26
"462",1998,"AP","Deputado Federal",8,177402,"PAN",1606,"22.175,25",0.07
"463",1998,"AP","Deputado Federal",8,177402,"PC do B",2735,"22.175,25",0.12
"464",1998,"AP","Deputado Federal",8,177402,"PDT",19946,"22.175,25",0.9
"465",1998,"AP","Deputado Federal",8,177402,"PFL",33186,"22.175,25",1.5
"466",1998,"AP","Deputado Federal",8,177402,"PL",3212,"22.175,25",0.14
"467",1998,"AP","Deputado Federal",8,177402,"PMDB",25332,"22.175,25",1.14
"468",1998,"AP","Deputado Federal",8,177402,"PMN",36,"22.175,25",0
"469",1998,"AP","Deputado Federal",8,177402,"PPB",12069,"22.175,25",0.54
"470",1998,"AP","Deputado Federal",8,177402,"PPS",1348,"22.175,25",0.06
"471",1998,"AP","Deputado Federal",8,177402,"PRONA",95,"22.175,25",0
"472",1998,"AP","Deputado Federal",8,177402,"PRP",674,"22.175,25",0.03
"473",1998,"AP","Deputado Federal",8,177402,"PSB",21106,"22.175,25",0.95
"474",1998,"AP","Deputado Federal",8,177402,"PSC",1019,"22.175,25",0.05
"475",1998,"AP","Deputado Federal",8,177402,"PSD",6727,"22.175,25",0.3
"476",1998,"AP","Deputado Federal",8,177402,"PSDB",25395,"22.175,25",1.15
"477",1998,"AP","Deputado Federal",8,177402,"PSL",447,"22.175,25",0.02
"478",1998,"AP","Deputado Federal",8,177402,"PSTU",482,"22.175,25",0.02
"479",1998,"AP","Deputado Federal",8,177402,"PT",12756,"22.175,25",0.58
"480",1998,"AP","Deputado Federal",8,177402,"PT do B",26,"22.175,25",0
"481",1998,"AP","Deputado Federal",8,177402,"PTB",8881,"22.175,25",0.4
"482",1998,"AP","Deputado Federal",8,177402,"PV",324,"22.175,25",0.01
"483",2002,"AP","Deputado Federal",8,241159,"PAN",377,"30.144,88",0.01
"484",2002,"AP","Deputado Federal",8,241159,"PC do B",421,"30.144,88",0.01
"485",2002,"AP","Deputado Federal",8,241159,"PCB",212,"30.144,88",0.01
"486",2002,"AP","Deputado Federal",8,241159,"PDT",42305,"30.144,88",1.4
"487",2002,"AP","Deputado Federal",8,241159,"PFL",4440,"30.144,88",0.15
"488",2002,"AP","Deputado Federal",8,241159,"PHS",402,"30.144,88",0.01
"489",2002,"AP","Deputado Federal",8,241159,"PL",21425,"30.144,88",0.71
"490",2002,"AP","Deputado Federal",8,241159,"PMDB",17233,"30.144,88",0.57
"491",2002,"AP","Deputado Federal",8,241159,"PMN",391,"30.144,88",0.01
"492",2002,"AP","Deputado Federal",8,241159,"PPB",25392,"30.144,88",0.84
"493",2002,"AP","Deputado Federal",8,241159,"PPS",2277,"30.144,88",0.08
"494",2002,"AP","Deputado Federal",8,241159,"PRONA",41,"30.144,88",0
"495",2002,"AP","Deputado Federal",8,241159,"PRP",346,"30.144,88",0.01
"496",2002,"AP","Deputado Federal",8,241159,"PRTB",1027,"30.144,88",0.03
"497",2002,"AP","Deputado Federal",8,241159,"PSB",41414,"30.144,88",1.37
"498",2002,"AP","Deputado Federal",8,241159,"PSC",249,"30.144,88",0.01
"499",2002,"AP","Deputado Federal",8,241159,"PSD",8271,"30.144,88",0.27
"500",2002,"AP","Deputado Federal",8,241159,"PSDB",18493,"30.144,88",0.61
"501",2002,"AP","Deputado Federal",8,241159,"PSL",7462,"30.144,88",0.25
"502",2002,"AP","Deputado Federal",8,241159,"PST",190,"30.144,88",0.01
"503",2002,"AP","Deputado Federal",8,241159,"PSTU",787,"30.144,88",0.03
"504",2002,"AP","Deputado Federal",8,241159,"PT",32642,"30.144,88",1.08
"505",2002,"AP","Deputado Federal",8,241159,"PT do B",235,"30.144,88",0.01
"506",2002,"AP","Deputado Federal",8,241159,"PTB",12174,"30.144,88",0.4
"507",2002,"AP","Deputado Federal",8,241159,"PV",2953,"30.144,88",0.1
"508",2006,"AP","Deputado Federal",8,299310,"PC do B",10717,"37.413,75",0.29
"509",2006,"AP","Deputado Federal",8,299310,"PCB",1213,"37.413,75",0.03
"510",2006,"AP","Deputado Federal",8,299310,"PDT",37128,"37.413,75",0.99
"511",2006,"AP","Deputado Federal",8,299310,"PFL",19729,"37.413,75",0.53
"512",2006,"AP","Deputado Federal",8,299310,"PL",15479,"37.413,75",0.41
"513",2006,"AP","Deputado Federal",8,299310,"PMDB",63430,"37.413,75",1.7
"514",2006,"AP","Deputado Federal",8,299310,"PMN",2384,"37.413,75",0.06
"515",2006,"AP","Deputado Federal",8,299310,"PP",6656,"37.413,75",0.18
"516",2006,"AP","Deputado Federal",8,299310,"PPS",26893,"37.413,75",0.72
"517",2006,"AP","Deputado Federal",8,299310,"PRONA",666,"37.413,75",0.02
"518",2006,"AP","Deputado Federal",8,299310,"PRTB",421,"37.413,75",0.01
"519",2006,"AP","Deputado Federal",8,299310,"PSB",43274,"37.413,75",1.16
"520",2006,"AP","Deputado Federal",8,299310,"PSC",6761,"37.413,75",0.18
"521",2006,"AP","Deputado Federal",8,299310,"PSDB",19291,"37.413,75",0.52
"522",2006,"AP","Deputado Federal",8,299310,"PSOL",1629,"37.413,75",0.04
"523",2006,"AP","Deputado Federal",8,299310,"PSTU",766,"37.413,75",0.02
"524",2006,"AP","Deputado Federal",8,299310,"PT",33824,"37.413,75",0.9
"525",2006,"AP","Deputado Federal",8,299310,"PT do B",590,"37.413,75",0.02
"526",2006,"AP","Deputado Federal",8,299310,"PTB",2513,"37.413,75",0.07
"527",2006,"AP","Deputado Federal",8,299310,"PTN",3395,"37.413,75",0.09
"528",2006,"AP","Deputado Federal",8,299310,"PV",2551,"37.413,75",0.07
"529",2010,"AP","Deputado Federal",8,345531,"DEM",20093,"43.191,37",0.47
"530",2010,"AP","Deputado Federal",8,345531,"PC do B",14250,"43.191,37",0.33
"531",2010,"AP","Deputado Federal",8,345531,"PCB",7594,"43.191,37",0.18
"532",2010,"AP","Deputado Federal",8,345531,"PDT",42888,"43.191,37",0.99
"533",2010,"AP","Deputado Federal",8,345531,"PHS",608,"43.191,37",0.01
"534",2010,"AP","Deputado Federal",8,345531,"PMDB",32527,"43.191,37",0.75
"535",2010,"AP","Deputado Federal",8,345531,"PMN",4325,"43.191,37",0.1
"536",2010,"AP","Deputado Federal",8,345531,"PP",15234,"43.191,37",0.35
"537",2010,"AP","Deputado Federal",8,345531,"PPS",5668,"43.191,37",0.13
"538",2010,"AP","Deputado Federal",8,345531,"PR",9793,"43.191,37",0.23
"539",2010,"AP","Deputado Federal",8,345531,"PRB",6389,"43.191,37",0.15
"540",2010,"AP","Deputado Federal",8,345531,"PRP",2406,"43.191,37",0.06
"541",2010,"AP","Deputado Federal",8,345531,"PRTB",22235,"43.191,37",0.51
"542",2010,"AP","Deputado Federal",8,345531,"PSB",36740,"43.191,37",0.85
"543",2010,"AP","Deputado Federal",8,345531,"PSC",7187,"43.191,37",0.17
"544",2010,"AP","Deputado Federal",8,345531,"PSDB",23182,"43.191,37",0.54
"545",2010,"AP","Deputado Federal",8,345531,"PSDC",82,"43.191,37",0
"546",2010,"AP","Deputado Federal",8,345531,"PSOL",3741,"43.191,37",0.09
"547",2010,"AP","Deputado Federal",8,345531,"PSTU",619,"43.191,37",0.01
"548",2010,"AP","Deputado Federal",8,345531,"PT",60297,"43.191,37",1.4
"549",2010,"AP","Deputado Federal",8,345531,"PTB",14625,"43.191,37",0.34
"550",2010,"AP","Deputado Federal",8,345531,"PTC",6496,"43.191,37",0.15
"551",2010,"AP","Deputado Federal",8,345531,"PTN",368,"43.191,37",0.01
"552",2010,"AP","Deputado Federal",8,345531,"PV",8184,"43.191,37",0.19
"553",2014,"AP","Deputado Federal",8,386899,"DEM",6733,"48.362,37",0.14
"554",2014,"AP","Deputado Federal",8,386899,"PC do B",11358,"48.362,37",0.23
"555",2014,"AP","Deputado Federal",8,386899,"PDT",34799,"48.362,37",0.72
"556",2014,"AP","Deputado Federal",8,386899,"PEN",1736,"48.362,37",0.04
"557",2014,"AP","Deputado Federal",8,386899,"PHS",667,"48.362,37",0.01
"558",2014,"AP","Deputado Federal",8,386899,"PMDB",39944,"48.362,37",0.83
"559",2014,"AP","Deputado Federal",8,386899,"PMN",891,"48.362,37",0.02
"560",2014,"AP","Deputado Federal",8,386899,"PP",21439,"48.362,37",0.44
"561",2014,"AP","Deputado Federal",8,386899,"PPL",8056,"48.362,37",0.17
"562",2014,"AP","Deputado Federal",8,386899,"PPS",4137,"48.362,37",0.09
"563",2014,"AP","Deputado Federal",8,386899,"PR",20278,"48.362,37",0.42
"564",2014,"AP","Deputado Federal",8,386899,"PRB",14584,"48.362,37",0.3
"565",2014,"AP","Deputado Federal",8,386899,"PROS",20482,"48.362,37",0.42
"566",2014,"AP","Deputado Federal",8,386899,"PRP",5130,"48.362,37",0.11
"567",2014,"AP","Deputado Federal",8,386899,"PRTB",6445,"48.362,37",0.13
"568",2014,"AP","Deputado Federal",8,386899,"PSB",23587,"48.362,37",0.49
"569",2014,"AP","Deputado Federal",8,386899,"PSC",25501,"48.362,37",0.53
"570",2014,"AP","Deputado Federal",8,386899,"PSD",15627,"48.362,37",0.32
"571",2014,"AP","Deputado Federal",8,386899,"PSDB",10738,"48.362,37",0.22
"572",2014,"AP","Deputado Federal",8,386899,"PSDC",17010,"48.362,37",0.35
"573",2014,"AP","Deputado Federal",8,386899,"PSOL",7909,"48.362,37",0.16
"574",2014,"AP","Deputado Federal",8,386899,"PSTU",2173,"48.362,37",0.04
"575",2014,"AP","Deputado Federal",8,386899,"PT",41218,"48.362,37",0.85
"576",2014,"AP","Deputado Federal",8,386899,"PT do B",11171,"48.362,37",0.23
"577",2014,"AP","Deputado Federal",8,386899,"PTB",14616,"48.362,37",0.3
"578",2014,"AP","Deputado Federal",8,386899,"PTC",1710,"48.362,37",0.04
"579",2014,"AP","Deputado Federal",8,386899,"PV",9123,"48.362,37",0.19
"580",2014,"AP","Deputado Federal",8,386899,"SD",9837,"48.362,37",0.2
"581",2018,"AP","Deputado Federal",8,404020,NA,9783,"50.502,5",0.19
"582",2018,"AP","Deputado Federal",8,404020,"AVANTE",17946,"50.502,5",0.36
"583",2018,"AP","Deputado Federal",8,404020,"DC",2906,"50.502,5",0.06
"584",2018,"AP","Deputado Federal",8,404020,"DEM",20420,"50.502,5",0.4
"585",2018,"AP","Deputado Federal",8,404020,"MDB",10000,"50.502,5",0.2
"586",2018,"AP","Deputado Federal",8,404020,"PC do B",14510,"50.502,5",0.29
"587",2018,"AP","Deputado Federal",8,404020,"PDT",42754,"50.502,5",0.85
"588",2018,"AP","Deputado Federal",8,404020,"PHS",8805,"50.502,5",0.17
"589",2018,"AP","Deputado Federal",8,404020,"PMN",1566,"50.502,5",0.03
"590",2018,"AP","Deputado Federal",8,404020,"PODE",3830,"50.502,5",0.08
"591",2018,"AP","Deputado Federal",8,404020,"PP",14352,"50.502,5",0.28
"592",2018,"AP","Deputado Federal",8,404020,"PPL",4709,"50.502,5",0.09
"593",2018,"AP","Deputado Federal",8,404020,"PR",49706,"50.502,5",0.98
"594",2018,"AP","Deputado Federal",8,404020,"PRB",16938,"50.502,5",0.34
"595",2018,"AP","Deputado Federal",8,404020,"PROS",20340,"50.502,5",0.4
"596",2018,"AP","Deputado Federal",8,404020,"PRP",9683,"50.502,5",0.19
"597",2018,"AP","Deputado Federal",8,404020,"PSB",32353,"50.502,5",0.64
"598",2018,"AP","Deputado Federal",8,404020,"PSC",9862,"50.502,5",0.2
"599",2018,"AP","Deputado Federal",8,404020,"PSD",11042,"50.502,5",0.22
"600",2018,"AP","Deputado Federal",8,404020,"PSDB",15124,"50.502,5",0.3
"601",2018,"AP","Deputado Federal",8,404020,"PSL",5699,"50.502,5",0.11
"602",2018,"AP","Deputado Federal",8,404020,"PSOL",11410,"50.502,5",0.23
"603",2018,"AP","Deputado Federal",8,404020,"PSTU",755,"50.502,5",0.01
"604",2018,"AP","Deputado Federal",8,404020,"PT",12896,"50.502,5",0.26
"605",2018,"AP","Deputado Federal",8,404020,"PTB",17270,"50.502,5",0.34
"606",2018,"AP","Deputado Federal",8,404020,"PTC",10423,"50.502,5",0.21
"607",2018,"AP","Deputado Federal",8,404020,"PV",2084,"50.502,5",0.04
"608",2018,"AP","Deputado Federal",8,404020,"REDE",20244,"50.502,5",0.4
"609",2018,"AP","Deputado Federal",8,404020,"SOLIDARIEDADE",6610,"50.502,5",0.13
"610",1998,"BA","Deputado Federal",39,4154099,"PAN",16294,"106.515,36",0.15
"611",1998,"BA","Deputado Federal",39,4154099,"PC do B",68619,"106.515,36",0.64
"612",1998,"BA","Deputado Federal",39,4154099,"PCB",4288,"106.515,36",0.04
"613",1998,"BA","Deputado Federal",39,4154099,"PDT",128011,"106.515,36",1.2
"614",1998,"BA","Deputado Federal",39,4154099,"PFL",1955054,"106.515,36",18.35
"615",1998,"BA","Deputado Federal",39,4154099,"PL",96052,"106.515,36",0.9
"616",1998,"BA","Deputado Federal",39,4154099,"PMDB",339516,"106.515,36",3.19
