"","Ano da eleição","UF","Cargo","Vagas","Votos válidos","Sigla do partido","Total de votos conquistados","Total de cadeiras conquistadas","Percentual de votos conquistados","Percentual de cadeiras conquistadas","Fracionalização","Fracionalização máxima","Fragmentação","Desproporcionalidade de gallagher","Número efetivo de partidos por votos","Número efetivo de partidos por cadeiras"
"1291",2014,"AC","Deputado Estadual",24,"405.600","PTN","18.860",2,"0.05","0.08","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1292",2014,"AC","Deputado Estadual",24,"405.600","PV","10.728",1,"0.03","0.04","0.91","0.98","0.93"," 6.13","16.00","11.08"
"1293",2014,"AL","Deputado Estadual",27,"1.430.572","DEM","87.651",2,"0.06","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1294",2014,"AL","Deputado Estadual",27,"1.430.572","PDT","107.840",2,"0.08","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1295",2014,"AL","Deputado Estadual",27,"1.430.572","PMDB","171.761",3,"0.12","0.11","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1296",2014,"AL","Deputado Estadual",27,"1.430.572","PMN","26.469",1,"0.02","0.04","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1297",2014,"AL","Deputado Estadual",27,"1.430.572","PPS","69.542",2,"0.05","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1298",2014,"AL","Deputado Estadual",27,"1.430.572","PRB","53.397",1,"0.04","0.04","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1299",2014,"AL","Deputado Estadual",27,"1.430.572","PROS","80.189",2,"0.06","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1300",2014,"AL","Deputado Estadual",27,"1.430.572","PRTB","142.019",3,"0.10","0.11","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1301",2014,"AL","Deputado Estadual",27,"1.430.572","PSB","100.476",2,"0.07","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1302",2014,"AL","Deputado Estadual",27,"1.430.572","PSC","32.542",1,"0.02","0.04","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1303",2014,"AL","Deputado Estadual",27,"1.430.572","PSD","79.424",2,"0.06","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1304",2014,"AL","Deputado Estadual",27,"1.430.572","PSDB","190.572",4,"0.13","0.15","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1305",2014,"AL","Deputado Estadual",27,"1.430.572","PT","99.305",2,"0.07","0.07","0.91","0.96","0.95"," 3.54","13.88","11.22"
"1306",2014,"AM","Deputado Estadual",24,"1.688.879","DEM","80.835",1,"0.05","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1307",2014,"AM","Deputado Estadual",24,"1.688.879","PC do B","95.539",1,"0.06","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1308",2014,"AM","Deputado Estadual",24,"1.688.879","PDT","59.381",1,"0.04","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1309",2014,"AM","Deputado Estadual",24,"1.688.879","PMDB","141.919",3,"0.08","0.12","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1310",2014,"AM","Deputado Estadual",24,"1.688.879","PP","99.425",1,"0.06","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1311",2014,"AM","Deputado Estadual",24,"1.688.879","PPS","62.327",1,"0.04","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1312",2014,"AM","Deputado Estadual",24,"1.688.879","PR","57.185",2,"0.03","0.08","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1313",2014,"AM","Deputado Estadual",24,"1.688.879","PRB","28.713",1,"0.02","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1314",2014,"AM","Deputado Estadual",24,"1.688.879","PROS","75.669",1,"0.04","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1315",2014,"AM","Deputado Estadual",24,"1.688.879","PSB","86.591",1,"0.05","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1316",2014,"AM","Deputado Estadual",24,"1.688.879","PSC","21.358",1,"0.01","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1317",2014,"AM","Deputado Estadual",24,"1.688.879","PSD","195.683",3,"0.12","0.12","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1318",2014,"AM","Deputado Estadual",24,"1.688.879","PSDB","119.625",2,"0.07","0.08","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1319",2014,"AM","Deputado Estadual",24,"1.688.879","PT","102.949",2,"0.06","0.08","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1320",2014,"AM","Deputado Estadual",24,"1.688.879","PTN","153.799",2,"0.09","0.08","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1321",2014,"AM","Deputado Estadual",24,"1.688.879","PV","74.352",1,"0.04","0.04","0.92","0.98","0.94"," 5.96","17.47","13.09"
"1322",2014,"AP","Deputado Estadual",24,"393.212","DEM","16.205",1,"0.04","0.04","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1323",2014,"AP","Deputado Estadual",24,"393.212","PDT","28.467",2,"0.07","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1324",2014,"AP","Deputado Estadual",24,"393.212","PHS","11.644",1,"0.03","0.04","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1325",2014,"AP","Deputado Estadual",24,"393.212","PMDB","20.992",2,"0.05","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1326",2014,"AP","Deputado Estadual",24,"393.212","PRB","45.116",4,"0.11","0.17","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1327",2014,"AP","Deputado Estadual",24,"393.212","PROS","19.737",2,"0.05","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1328",2014,"AP","Deputado Estadual",24,"393.212","PSB","36.089",2,"0.09","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1329",2014,"AP","Deputado Estadual",24,"393.212","PSC","28.478",2,"0.07","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1330",2014,"AP","Deputado Estadual",24,"393.212","PSDB","19.117",2,"0.05","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1331",2014,"AP","Deputado Estadual",24,"393.212","PSDC","13.190",1,"0.03","0.04","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1332",2014,"AP","Deputado Estadual",24,"393.212","PSOL","18.893",2,"0.05","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1333",2014,"AP","Deputado Estadual",24,"393.212","PT do B","12.049",1,"0.03","0.04","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1334",2014,"AP","Deputado Estadual",24,"393.212","PTB","15.540",2,"0.04","0.08","0.91","0.96","0.94"," 6.97","20.70","11.08"
"1335",2014,"BA","Deputado Estadual",63,"6.898.203","DEM","666.013",6,"0.10","0.10","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1336",2014,"BA","Deputado Estadual",63,"6.898.203","PC do B","348.428",3,"0.05","0.05","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1337",2014,"BA","Deputado Estadual",63,"6.898.203","PDT","459.934",5,"0.07","0.08","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1338",2014,"BA","Deputado Estadual",63,"6.898.203","PMDB","550.336",6,"0.08","0.10","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1339",2014,"BA","Deputado Estadual",63,"6.898.203","PP","408.355",5,"0.06","0.08","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1340",2014,"BA","Deputado Estadual",63,"6.898.203","PR","81.902",1,"0.01","0.02","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1341",2014,"BA","Deputado Estadual",63,"6.898.203","PRB","227.093",2,"0.03","0.03","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1342",2014,"BA","Deputado Estadual",63,"6.898.203","PROS","50.724",1,"0.01","0.02","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1343",2014,"BA","Deputado Estadual",63,"6.898.203","PRP","107.712",2,"0.02","0.03","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1344",2014,"BA","Deputado Estadual",63,"6.898.203","PSB","181.463",2,"0.03","0.03","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1345",2014,"BA","Deputado Estadual",63,"6.898.203","PSC","314.571",2,"0.05","0.03","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1346",2014,"BA","Deputado Estadual",63,"6.898.203","PSD","694.331",8,"0.10","0.13","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1347",2014,"BA","Deputado Estadual",63,"6.898.203","PSDB","378.202",3,"0.05","0.05","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1348",2014,"BA","Deputado Estadual",63,"6.898.203","PSL","122.207",1,"0.02","0.02","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1349",2014,"BA","Deputado Estadual",63,"6.898.203","PT","1.375.040",11,"0.20","0.17","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1350",2014,"BA","Deputado Estadual",63,"6.898.203","PTN","270.985",3,"0.04","0.05","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1351",2014,"BA","Deputado Estadual",63,"6.898.203","PV","188.269",2,"0.03","0.03","0.91","0.96","0.95"," 3.77","11.63","11.12"
"1352",2014,"CE","Deputado Estadual",46,"4.485.160","DEM","100.188",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1353",2014,"CE","Deputado Estadual",46,"4.485.160","PC do B","187.906",2,"0.04","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1354",2014,"CE","Deputado Estadual",46,"4.485.160","PDT","327.244",3,"0.07","0.07","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1355",2014,"CE","Deputado Estadual",46,"4.485.160","PEN","114.812",1,"0.03","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1356",2014,"CE","Deputado Estadual",46,"4.485.160","PHS","52.091",1,"0.01","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1357",2014,"CE","Deputado Estadual",46,"4.485.160","PMDB","392.695",6,"0.09","0.13","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1358",2014,"CE","Deputado Estadual",46,"4.485.160","PP","141.638",2,"0.03","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1359",2014,"CE","Deputado Estadual",46,"4.485.160","PPS","83.187",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1360",2014,"CE","Deputado Estadual",46,"4.485.160","PR","345.497",2,"0.08","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1361",2014,"CE","Deputado Estadual",46,"4.485.160","PRB","107.591",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1362",2014,"CE","Deputado Estadual",46,"4.485.160","PROS","919.367",12,"0.20","0.26","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1363",2014,"CE","Deputado Estadual",46,"4.485.160","PRP","55.927",1,"0.01","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1364",2014,"CE","Deputado Estadual",46,"4.485.160","PSC","103.679",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1365",2014,"CE","Deputado Estadual",46,"4.485.160","PSD","198.622",2,"0.04","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1366",2014,"CE","Deputado Estadual",46,"4.485.160","PSDB","87.017",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1367",2014,"CE","Deputado Estadual",46,"4.485.160","PSDC","129.634",1,"0.03","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1368",2014,"CE","Deputado Estadual",46,"4.485.160","PSL","60.823",1,"0.01","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1369",2014,"CE","Deputado Estadual",46,"4.485.160","PSOL","94.047",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1370",2014,"CE","Deputado Estadual",46,"4.485.160","PT","375.937",2,"0.08","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1371",2014,"CE","Deputado Estadual",46,"4.485.160","PTN","65.681",1,"0.01","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1372",2014,"CE","Deputado Estadual",46,"4.485.160","PV","73.419",1,"0.02","0.02","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1373",2014,"CE","Deputado Estadual",46,"4.485.160","SD","246.636",2,"0.05","0.04","0.89","0.98","0.92"," 6.51","12.36"," 9.36"
"1374",2014,"ES","Deputado Estadual",30,"1.927.162","DEM","134.630",2,"0.07","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1375",2014,"ES","Deputado Estadual",30,"1.927.162","PDT","132.716",2,"0.07","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1376",2014,"ES","Deputado Estadual",30,"1.927.162","PEN","29.634",1,"0.02","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1377",2014,"ES","Deputado Estadual",30,"1.927.162","PMDB","257.666",4,"0.13","0.13","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1378",2014,"ES","Deputado Estadual",30,"1.927.162","PMN","23.611",1,"0.01","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1379",2014,"ES","Deputado Estadual",30,"1.927.162","PP","61.203",2,"0.03","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1380",2014,"ES","Deputado Estadual",30,"1.927.162","PPS","110.967",2,"0.06","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1381",2014,"ES","Deputado Estadual",30,"1.927.162","PR","56.335",1,"0.03","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1382",2014,"ES","Deputado Estadual",30,"1.927.162","PRP","169.006",3,"0.09","0.10","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1383",2014,"ES","Deputado Estadual",30,"1.927.162","PRTB","25.097",1,"0.01","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1384",2014,"ES","Deputado Estadual",30,"1.927.162","PSB","154.092",2,"0.08","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1385",2014,"ES","Deputado Estadual",30,"1.927.162","PSD","63.097",1,"0.03","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1386",2014,"ES","Deputado Estadual",30,"1.927.162","PSDB","128.782",2,"0.07","0.07","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1387",2014,"ES","Deputado Estadual",30,"1.927.162","PT","175.062",3,"0.09","0.10","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1388",2014,"ES","Deputado Estadual",30,"1.927.162","PTC","32.126",1,"0.02","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1389",2014,"ES","Deputado Estadual",30,"1.927.162","PV","57.254",1,"0.03","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1390",2014,"ES","Deputado Estadual",30,"1.927.162","SD","75.184",1,"0.04","0.03","0.93","0.97","0.95"," 4.03","15.68","13.64"
"1391",2014,"GO","Deputado Estadual",41,"3.141.419","DEM","52.182",1,"0.02","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1392",2014,"GO","Deputado Estadual",41,"3.141.419","PC do B","29.721",1,"0.01","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1393",2014,"GO","Deputado Estadual",41,"3.141.419","PDT","125.462",1,"0.04","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1394",2014,"GO","Deputado Estadual",41,"3.141.419","PHS","142.530",2,"0.05","0.05","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1395",2014,"GO","Deputado Estadual",41,"3.141.419","PMDB","371.161",5,"0.12","0.12","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1396",2014,"GO","Deputado Estadual",41,"3.141.419","PMN","63.711",1,"0.02","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1397",2014,"GO","Deputado Estadual",41,"3.141.419","PR","84.324",2,"0.03","0.05","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1398",2014,"GO","Deputado Estadual",41,"3.141.419","PRB","79.511",1,"0.03","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1399",2014,"GO","Deputado Estadual",41,"3.141.419","PROS","55.845",1,"0.02","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1400",2014,"GO","Deputado Estadual",41,"3.141.419","PRP","32.089",1,"0.01","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1401",2014,"GO","Deputado Estadual",41,"3.141.419","PRTB","85.542",1,"0.03","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1402",2014,"GO","Deputado Estadual",41,"3.141.419","PSC","58.272",1,"0.02","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1403",2014,"GO","Deputado Estadual",41,"3.141.419","PSD","223.468",5,"0.07","0.12","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1404",2014,"GO","Deputado Estadual",41,"3.141.419","PSDB","656.815",7,"0.21","0.17","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1405",2014,"GO","Deputado Estadual",41,"3.141.419","PSL","130.531",1,"0.04","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1406",2014,"GO","Deputado Estadual",41,"3.141.419","PT","325.016",4,"0.10","0.10","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1407",2014,"GO","Deputado Estadual",41,"3.141.419","PTB","210.467",5,"0.07","0.12","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1408",2014,"GO","Deputado Estadual",41,"3.141.419","SD","84.743",1,"0.03","0.02","0.91","0.97","0.94"," 6.61","11.41","10.57"
"1409",2014,"MA","Deputado Estadual",42,"3.200.329","DEM","116.021",2,"0.04","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1410",2014,"MA","Deputado Estadual",42,"3.200.329","PC do B","199.898",3,"0.06","0.07","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1411",2014,"MA","Deputado Estadual",42,"3.200.329","PDT","237.982",3,"0.07","0.07","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1412",2014,"MA","Deputado Estadual",42,"3.200.329","PEN","110.388",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1413",2014,"MA","Deputado Estadual",42,"3.200.329","PHS","63.062",1,"0.02","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1414",2014,"MA","Deputado Estadual",42,"3.200.329","PMDB","341.478",4,"0.11","0.10","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1415",2014,"MA","Deputado Estadual",42,"3.200.329","PMN","88.488",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1416",2014,"MA","Deputado Estadual",42,"3.200.329","PP","68.367",1,"0.02","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1417",2014,"MA","Deputado Estadual",42,"3.200.329","PPS","67.469",1,"0.02","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1418",2014,"MA","Deputado Estadual",42,"3.200.329","PR","173.730",2,"0.05","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1419",2014,"MA","Deputado Estadual",42,"3.200.329","PRB","242.613",3,"0.08","0.07","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1420",2014,"MA","Deputado Estadual",42,"3.200.329","PRTB","91.044",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1421",2014,"MA","Deputado Estadual",42,"3.200.329","PSB","60.984",1,"0.02","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1422",2014,"MA","Deputado Estadual",42,"3.200.329","PSC","131.870",2,"0.04","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1423",2014,"MA","Deputado Estadual",42,"3.200.329","PSDB","109.610",2,"0.03","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1424",2014,"MA","Deputado Estadual",42,"3.200.329","PSDC","103.734",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1425",2014,"MA","Deputado Estadual",42,"3.200.329","PSL","139.492",2,"0.04","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1426",2014,"MA","Deputado Estadual",42,"3.200.329","PT","169.623",2,"0.05","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1427",2014,"MA","Deputado Estadual",42,"3.200.329","PT do B","37.068",1,"0.01","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1428",2014,"MA","Deputado Estadual",42,"3.200.329","PTC","104.711",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1429",2014,"MA","Deputado Estadual",42,"3.200.329","PTN","89.632",2,"0.03","0.05","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1430",2014,"MA","Deputado Estadual",42,"3.200.329","PV","193.228",4,"0.06","0.10","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1431",2014,"MA","Deputado Estadual",42,"3.200.329","SD","104.216",1,"0.03","0.02","0.94","0.98","0.96"," 3.78","19.78","18.00"
"1432",2014,"MG","Deputado Estadual",77,"10.415.757","DEM","213.619",2,"0.02","0.03","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1433",2014,"MG","Deputado Estadual",77,"10.415.757","PC do B","406.857",3,"0.04","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1434",2014,"MG","Deputado Estadual",77,"10.415.757","PDT","460.247",4,"0.04","0.05","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1435",2014,"MG","Deputado Estadual",77,"10.415.757","PEN","150.267",1,"0.01","0.01","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1436",2014,"MG","Deputado Estadual",77,"10.415.757","PHS","126.392",1,"0.01","0.01","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1437",2014,"MG","Deputado Estadual",77,"10.415.757","PMDB","846.027",10,"0.08","0.13","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1438",2014,"MG","Deputado Estadual",77,"10.415.757","PMN","176.461",1,"0.02","0.01","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1439",2014,"MG","Deputado Estadual",77,"10.415.757","PP","408.455",3,"0.04","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1440",2014,"MG","Deputado Estadual",77,"10.415.757","PPS","283.259",3,"0.03","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1441",2014,"MG","Deputado Estadual",77,"10.415.757","PR","489.748",3,"0.05","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1442",2014,"MG","Deputado Estadual",77,"10.415.757","PRB","194.012",2,"0.02","0.03","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1443",2014,"MG","Deputado Estadual",77,"10.415.757","PROS","151.611",1,"0.01","0.01","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1444",2014,"MG","Deputado Estadual",77,"10.415.757","PSB","451.607",3,"0.04","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1445",2014,"MG","Deputado Estadual",77,"10.415.757","PSC","187.860",2,"0.02","0.03","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1446",2014,"MG","Deputado Estadual",77,"10.415.757","PSD","561.687",4,"0.05","0.05","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1447",2014,"MG","Deputado Estadual",77,"10.415.757","PSDB","1.223.079",9,"0.12","0.12","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1448",2014,"MG","Deputado Estadual",77,"10.415.757","PT","1.625.390",10,"0.16","0.13","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1449",2014,"MG","Deputado Estadual",77,"10.415.757","PT do B","432.832",3,"0.04","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1450",2014,"MG","Deputado Estadual",77,"10.415.757","PTB","530.490",4,"0.05","0.05","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1451",2014,"MG","Deputado Estadual",77,"10.415.757","PTC","172.365",1,"0.02","0.01","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1452",2014,"MG","Deputado Estadual",77,"10.415.757","PTN","366.712",3,"0.04","0.04","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1453",2014,"MG","Deputado Estadual",77,"10.415.757","PV","524.575",4,"0.05","0.05","0.93","0.97","0.96"," 4.21","14.75","13.95"
"1454",2014,"MS","Deputado Estadual",24,"1.320.210","DEM","35.332",1,"0.03","0.04","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1455",2014,"MS","Deputado Estadual",24,"1.320.210","PDT","128.292",3,"0.10","0.12","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1456",2014,"MS","Deputado Estadual",24,"1.320.210","PEN","25.591",1,"0.02","0.04","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1457",2014,"MS","Deputado Estadual",24,"1.320.210","PMDB","281.136",6,"0.21","0.25","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1458",2014,"MS","Deputado Estadual",24,"1.320.210","PR","99.046",2,"0.08","0.08","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1459",2014,"MS","Deputado Estadual",24,"1.320.210","PSB","63.381",1,"0.05","0.04","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1460",2014,"MS","Deputado Estadual",24,"1.320.210","PSDB","160.687",4,"0.12","0.17","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
"1461",2014,"MS","Deputado Estadual",24,"1.320.210","PT","187.044",4,"0.14","0.17","0.85","0.93","0.91"," 5.52"," 9.76"," 6.55"
